790911077	327456310	392307080	286261488	89598134
593540356	29369530	154923517	446417137	809145716
406796927	469312796	453072323	389370714	272861722
974301258	960677919	900919284	415171602	248398375
655586403	302131710	662057025	725415963	424675709
584132750	749948985	307326432	592259249	727913095
583234314	762866503	138986309	667765995	18675832
51008659	42196529	224509549	510634417	160121340
452305763	458732110	680657932	908897211	333784591
295334569	858984056	883987624	905490153	832025217
523074669	120114698	356236221	172518978	694673674
836816817	567207226	382331638	276663854	864010188
190691155	233486026	226011833	88160421	587297913
357292774	308037423	98321853	249295222	494685009
21529201	789656917	503311555	119533721	134998148
183359987	143047608	796148499	779465986	524773741
533439395	49645980	365277522	116120270	408738063
119342797	500202123	414454277	105282635	165262269
177258832	802920017	79130602	506819282	535232189
400563228	138948775	206135433	146365616	792629074
248484640	8119040	622805368	358118552	337503799
592389640	98993447	881408970	759645602	93526785
855806160	235663235	136485707	482726081	505453027
291003004	95173091	41262222	314486436	808444605
517661853	194923534	352576241	454411077	95682281
820704427	84163685	228238525	959405063	536222052
122639364	377093559	34195095	360656196	329391231
857780406	81927442	32552192	847525610	352145618
203973927	826533755	21902312	857682448	853942568
199284969	714843404	799895001	455124251	529275576
950234109	838841865	79073876	830812126	949981720
611294257	416025572	78764353	24111695	919513223
295541785	321186761	183725089	444534093	949329236
726045211	503289406	769587065	115131800	277277981
738647635	837320972	555022648	111603790	685538180
186104337	851559361	920669520	561534007	838584776
900119262	996469645	176168070	714075064	338783788
546709403	148319845	223792045	159215058	888959848
97302471	76689088	685769291	460575552	252378004
193504614	348084923	924591713	933210902	847595565
824982595	897369906	241129885	665164835	740379187
400088529	385343291	596041445	681936399	635582957
404688486	231835213	489202151	178671139	82592684
520300503	629052643	960066254	805395044	96722781
486008185	279066146	702726072	742473235	348497509
628543776	100166415	211073125	248863501	968686592
10831039	481369493	748377579	459991940	221152734
331375486	386988620	790636463	614980065	57928002
600169133	776133212	798895030	757918727	57782557
542228059	330422278	842271747	563678400	345484585
560453677	727749635	722461033	144617898	200177540
98025461	653449315	121044651	268031930	408545188
539815654	15531857	665580720	713426327	861512089
42747148	192772130	960112090	525459740	22118920
489601132	642936410	184430355	190542912	866048549
444914143	690114989	780608886	22740168	416662256
122034589	11573823	762096242	170197922	795334854
892939356	98961617	2912265	726060310	649087
706600612	652139548	819715151	651731970	22434458
920053686	550520902	860535964	611903197	120009470
967267930	237110825	794013689	413083358	692271447
211573080	252676182	450208238	216952586	270994952
332940482	178701717	793953696	187859214	234149220
15901612	751786357	991022719	427250095	283135935
541341276	890056713	336447769	34143443	497736756
932290731	491817222	196824756	214273329	545145348
112333746	353737222	257264629	160670830	782713546
307866103	496828830	803568540	732868628	322976067
972014547	674058768	108178955	210373325	608516042
175255528	157317086	525776986	177707027	375148204
556990874	245631801	540425457	909869530	123271962
301256302	360590904	402245197	505467320	936634079
41091063	312376778	138681830	682114665	161033604
719815471	539050499	547012589	124404056	902359944
627929861	769474354	200927978	238986142	277300944
339930872	488901326	650164541	418360861	378184872
437761404	951257521	690203706	769059681	746213634
256648555	629384653	162019451	690248603	436058902
240077312	233040662	720479445	471929259	251731491
883464823	618788472	50227052	901725698	142135524
868516176	352884910	414942110	814602310	665362733
224946660	799201664	74566286	877412112	945564899
637845903	154965804	354497991	361679168	881152486
102156457	780902553	228431827	286572027	355663085
169348145	841426498	963948967	412121602	991680769
574442408	981189253	112779852	303963254	212341215
162409056	374411302	987307113	543530841	173382498
538795695	376917593	44818178	445288876	530554862
673937777	272949797	198235781	951179974	146451223
774157684	881828739	794052932	603668484	156748203
308294403	554121638	396516330	475046205	451776385
450427111	974890303	231272349	43921382	151120755
452735281	489466723	719934075	913917684	336321561
92264983	466822602	359354702	861429213	970861933
455962082	727645015	704289324	485288108	14514622
472248656	317778486	74795288	654799395	832427505
436666889	995734930	953270553	665956269	459665700
367040757	407421357	820836146	414622127	77920256
311834122	480823453	690940300	657825130	47742956
62437408	327821425	780502225	42279310	529136989
52930770	804511806	191798084	589296874	355644375
891121148	373112010	580677476	609944441	977745125
367899177	479182459	756155075	280115175	763980997
773790179	238762124	933802177	898759652	705618449
179431666	945728766	86042771	247497468	419139453
191162820	83968999	111273076	637395254	653100574
448295852	520329129	390412897	250325135	98125318
572211314	460896990	948919547	720811249	787951183
989663459	654084035	179001336	502925067	406413774
323045019	983641944	389782376	597004635	679873998
555809972	347051713	780078453	526405219	870445296
717318593	868181132	680112706	943941121	656413955
698437899	795359876	909197548	840855499	61735976
79393056	717196828	736937638	883462287	500401921
13517677	15181430	669142548	705011429	599465977
597681624	151587154	723068709	772901385	776837397
57514004	696352391	991623010	865499517	534345628
871302362	507360354	658546790	572897697	766391573
122629401	124461623	154559876	978587294	21344089
593869021	625734834	562715892	112293918	111232602
836785419	686911574	436071221	335926741	869027550
174011149	255868755	155598955	683378309	690185648
580158894	676687320	493972970	575472556	395314854
906077643	969448212	415163286	373993901	786740193
382587136	731690090	56638157	435977423	860734584
356590067	74547716	810596642	785907042	363936522
835491676	35980794	981816578	140157984	155521911
354605382	517178601	278207744	565369252	91453682
806403312	266211674	35093310	538096622	131784798
983649794	332606757	26040970	646597601	983965428
813490565	360919080	511205112	440991517	800681895
523551569	742539283	305754758	102102491	706358668
391026447	434244699	34376783	330800828	890708439
94788728	532851705	230869870	352052176	19816271
95116153	795597126	404676848	465918072	967088206
765548828	231151322	696462488	70212735	802815518
251654115	61539954	509383906	118674764	726876110
376312037	291876783	880379270	567412759	465538622
340231265	384128710	196485257	344342306	162329298
995955260	534715082	884943480	171472896	382493630
818578163	944304070	202545738	589904202	951056243
211922669	274294795	449294962	909911233	131989554
144964693	770401232	652752505	900124933	939821980
307243198	566668992	917223952	238606817	504824681
600670655	881913691	477599272	763670468	898552336
764679124	516754573	697454745	779475624	478880579
734555419	980521529	180345040	170039222	508062966
764892191	917731950	719593894	38489986	787673320
927059474	104614496	937129017	273982776	77692535
176122873	392635020	1594831	421951468	850717063
525670778	816509370	917208256	498438538	184121275
15582802	944633362	162981483	539029410	653164124
927918206	52480360	705166674	6161013	768534135
347506748	898877220	545314463	456872506	341349236
376467256	5874294	444382904	889467734	718509392
53740974	607516342	688304236	985147319	38364946
908254752	564635968	978677755	338073857	773305350
336821047	404185493	128219560	491108700	126632248
675918375	720561382	940751607	339730824	750312184
335743025	203429258	36579790	358809637	473017282
783068555	894687849	179106511	458193841	585498544
732958341	576138572	500692184	115571594	138867964
540661131	269943535	645968557	768669249	978376696
492828638	509840416	849216696	470453620	707747806
440493146	51544047	346161454	382337429	781260148
876977768	575160841	855336118	432301242	448490591
33414464	366296228	643999224	937457353	3931990
101768812	721774971	672936112	816580451	233063781
791583236	412076006	884230405	179525495	87056525
881925805	748706314	492637070	813861159	370881362
371936885	352426909	157838721	814598718	105358285
505715796	374897516	642860778	640735903	601779002
742216540	253724144	991162355	967997360	801333003
801983585	564253936	883539310	905779920	559185528
588574775	765792539	796434372	649555116	628509140
112544087	894846814	803889546	632385970	404159660
39488415	693486117	281616237	453832873	610561313
260059502	340659981	548014494	809463001	965157884
527905672	819595392	939310932	255356257	919374498
825466545	771192756	132814179	877213023	29625953
387246813	346043052	536467275	725014158	56146646
322631328	754889812	52621792	543559340	768067663
300233696	300275375	746424424	213544331	490856387
894046295	461280985	61942098	763475375	158330282
936170013	992355902	936379427	131910567	871174460
441278095	624945219	198239449	726500059	89059792
291426594	409406208	653694133	868035227	622270523
199087344	177717127	994032395	352946449	312247764
485034840	678154320	884140243	211880542	592195771
438973160	148214538	111744785	289528263	364538496
33671805	342352805	478618675	116381717	541993224
223170746	116699005	231716195	994539145	620819529
427940745	578179341	140790706	835113575	131117503
747526989	970350255	707496650	950923868	735326596
304903413	849123106	961459483	490273216	549400358
95665087	353452416	791578874	714514120	131170323
747216303	829389082	129783081	241506780	181163908
295851398	956242866	28925608	899501545	775502941
742033502	144766618	149591179	861050113	916673947
9225672	979020304	325248244	54495010	919248220
832082313	597559615	149408567	726532954	15824618
184859080	356963060	359392596	333941532	55810679
488233776	660027273	17618493	255722637	162644720
25372476	700170535	276922354	670316055	231635894
6074417	227329937	527782353	287407951	443880304
436005248	205360228	976427411	693676821	120796309
26170161	83640642	268375626	316501708	902465447
770383604	55274576	183182591	731584277	88173542
322957241	358553090	231413114	873678270	64721355
846771593	612053463	967209765	98214388	277993670
119749429	761040098	300596768	6823773	871457870
730373020	148838956	980659899	743838779	751284020
898596039	801695961	687581264	440008069	882828586
797982556	342304942	962573068	15851131	369699659
993385334	288530163	244566848	894403545	912318406
435707935	876567671	996770037	590068891	187396587
87922406	967877618	594217391	863982854	631807411
273201577	142986247	288462947	686867436	542671101
665823414	236868661	170313784	543931120	141907549
934253886	192961470	448509246	945239793	781661353
56594669	544573175	175698888	603589702	913887675
159606755	351933889	924294	602068777	63602907
4058792	90435508	994109325	702462428	709193722
456357887	661842430	901194568	703670594	953127474
481480671	306579411	978981837	891884679	60720957
236174396	73007677	256691347	408443741	138095014
360968681	229285046	538834793	54366941	190045123
899161221	430722023	957625790	715631806	17475914
102577495	218288109	537372731	27368258	297433198
836949364	829076559	807164769	801769093	938025663
90252307	851852642	439099420	215788336	837473515
62898638	155537974	377673014	971524439	70922955
973188639	93356070	915438496	440835670	438160827
774776563	653619667	701018472	627954782	138601294
912959541	235605503	824631635	672332761	292902537
148068282	228978914	387906922	963666212	736056876
717341326	939711590	865251076	943076960	499962159
495284078	598334582	170502049	164431708	308370723
463905099	20379703	931731053	822799602	32147055
525671552	384439431	581637142	522017703	817930396
533833901	837706556	856345662	484774970	24878670
587494447	709747097	558852890	33287894	597016228
802664234	560806251	68694257	590871763	296871596
957441566	13961041	97916433	238361995	599734602
794211552	665966656	645862381	852774016	315545768
335721120	209380303	127305772	962563415	421740292
758573849	420201072	803341027	95854060	926604981
77514494	916245509	463594910	951636056	44861744
686270428	924619224	769245282	112710515	478679037
891519773	670517342	280406376	862789540	969204675
867377662	709962518	147273886	433648854	585954388
292749585	510873417	547723024	163464948	400274795
551743318	61588063	238703384	771572415	185489802
385665822	222409833	402730089	798681346	18805498
774694246	862174328	843433000	884802261	680278600
22104059	353568353	41094420	248329002	944527557
796522740	7587228	991116313	709811338	808618810
170042740	429438779	848309575	111094304	319635466
921913616	617595660	614857795	350445387	732756918
125626910	143654403	292237475	116796575	136277875
34744292	352883686	364214246	416594987	587098743
199881017	520652064	875584283	853839548	684761347
259300071	226613350	941925897	949188994	37862824
108934973	920780916	845017072	561552730	779439540
303407352	346953517	820386222	429825258	150156319
855816089	376266857	885005356	412023572	327745758
638457826	673476289	775304608	386368526	601877270
181265284	769789196	434013214	24883578	171554739
30799654	246392372	977490171	154778773	870432547
920106768	740820123	158456978	258678176	567722448
70071519	834535152	476380569	800063450	116058229
99778553	630031666	528298739	671744622	913362376
830992817	598842597	32771011	807181519	591828214
129280351	77249553	589306598	307375304	954567774
948561401	833779106	436568239	966214780	656291776
554625465	662015389	820147098	315359731	11601742
765377394	776874055	554391510	501946577	740590068
291072113	189636058	791689266	541516614	989010379
489517561	978444132	760555218	571957989	56692979
247629507	977730404	112592560	390297357	745657437
5824362	542581043	734717757	987383940	731505878
816149961	858982426	543964594	300431082	915026884
999358244	842795919	459997186	386671645	928101244
187407865	666480601	531009634	368777548	851801681
743714371	426873973	385973560	160518229	258621083
410297392	964313217	450732665	104223176	396879119
944255168	509959500	565764812	368638400	605569270
36785724	678900610	762199442	577658194	436580878
520974439	780276961	598673126	177577867	627672866
899946873	208755131	781364383	372173688	788531135
590319814	995417877	297740433	888943594	450482342
805632248	827421290	312961364	462186854	312222479
488822788	901868343	451711305	899597247	275027810
935174794	466603503	273198572	590827560	905193896
955360191	225224250	386695109	6741081	168683331
266303819	591454373	960590333	969746522	806497528
250589652	866344261	68507323	77774344	261535410
717615802	657063566	370754692	630131867	554428442
252484047	808787830	83632681	973548335	619967071
303232219	921936713	409129598	658062896	148833999
161469439	258443335	255238781	840925313	368045575
336458075	575216862	887197714	575419344	265444566
835864196	625903050	33544098	174484807	411078560
176116717	566498351	14589353	74500984	302589211
730310068	453225107	998648571	693320697	801806339
926624917	727343836	946967317	435663312	651410596
247653509	73757845	190626870	168549348	595705166
296415553	306973185	707443685	312957513	50014726
879350454	20236316	767564165	90391056	495133202
65590904	140336568	429952529	219102853	212628178
803790535	131116199	375577735	775609	761178623
162950066	523882064	286986713	260772960	438671885
872047047	829255353	519963258	836450128	238987551
864733558	55960120	433925533	398010742	571258851
487563747	917989551	251914729	380251313	219511861
654307326	445297264	92892325	172669513	584952857
761182433	366204796	364819361	678968633	646378325
362201058	620582823	700413997	929985253	911486154
821003299	123546589	859049370	643336209	474515682
175710011	975961717	912115533	803787069	472091350
576262378	423712370	940531807	495603059	482011424
651713271	903751648	786236952	532813385	399774673
285601753	489416811	143117204	260686605	606424107
164331145	757836511	446457764	594890924	753675496
694951447	968529643	508442802	244293743	459941096
221570776	476356921	826317641	78825435	781196353
546971434	322368680	818398585	750835448	50626318
364130712	332975694	911670252	563405667	516942855
515955703	861245128	825246189	64307202	265586315
391070931	125694148	547110933	831649877	888873487
469683972	540212404	737725390	46927537	962253108
612133543	500410609	225575032	199258499	540368842
509381954	845946051	737588913	94979371	791021001
621991278	917158476	225220355	210278083	833376926
671864816	673203202	247738461	944582939	888866771
414413123	720927535	162215017	534211400	121201941
149425628	744330772	466952821	99205949	211104332
744912662	743786331	32979905	733922152	121330373
579566681	926255681	694540271	917454183	541457234
43719030	638745437	162800106	14536353	305951148
407904902	236122633	640557920	85336869	554499554
159666496	708621152	65357665	464839565	505158150
442434373	441690303	14917856	578056209	720942947
757992037	133678802	672620649	95501334	282886665
717423795	876261979	118966597	744951907	745700405
887248391	663258388	480008592	724824443	641465489
880448495	797971408	626531722	937987043	129072043
224857002	183775967	810138683	251628665	241619292
851838270	53833966	823084294	628747050	304505031
633468399	20035289	685603921	583240721	227090259
275101833	36687453	135274866	237250157	976543971
619525690	44670091	21862459	520077899	195666804
697129503	151486975	411992765	688834938	585486310
62962058	579280842	93113249	7832822	805885703
783018356	675052395	495534941	325438353	745358785
137203059	264765583	129024067	441944285	726089305
753585519	568419051	774609226	757473110	254308972
519683524	16544813	473473588	983988349	722740223
441787897	38792939	152802756	635972215	673775879
458068535	886432453	469854659	1028909	759303582
251295572	852084542	221125782	668656176	124289522
675718831	758219835	896806649	950051371	569897226
806164770	831387744	525020638	559398106	664472508
210366364	704556625	645348048	808260578	605209001
948459343	934260712	321050809	556721224	458247212
768284631	801329038	719395339	593891726	397946188
10037087	104847242	680148732	443261804	422057129
799670464	371291521	305265132	148098656	508782868
98460337	515003197	990912312	484703232	510430886
880109085	75396833	339277652	16899538	2504239
21812794	844989632	298697821	876297819	329412243
181662186	890472217	475822929	969876653	873668079
551525981	800650881	715222210	267253233	472211053
98157624	518477174	361668528	876195003	594088526
730045461	934993857	83506988	734541742	85173610
140206853	818064424	520094795	722135384	986911559
646112753	298531483	9747386	394507943	676610997
23337822	198216016	872373630	798699830	185742548
32646740	183770584	64451515	114073001	350023883
850851906	556440903	177379035	649610144	151678972
178185355	176909372	314332597	590351043	728924399
774518467	849091651	618007036	339585403	184865928
177861736	999098650	324444566	278736981	699715587
522974874	571904851	251733554	89789985	869050143
140174698	726728445	104578266	230241750	842609382
550321302	518055007	753455480	770798365	962591562
538851279	951236379	284727611	862488156	864390509
948468725	969124859	270802404	547881633	611910681
798295106	302523616	821593205	935969179	804641123
60362448	198798880	795342778	133748722	12444956
17777978	334154467	828681322	282556720	292971000
867672779	57409975	501325374	443470183	387047893
15328870	357796568	851154629	632927823	612372042
483474	650499237	732354604	527227790	103188009
808459231	358215377	27752078	568521377	247814850
876659765	281397224	96551692	400314937	343300673
791982771	207174541	636948048	574891922	487503501
56043285	309517220	474534317	879387417	827368913
472006230	274203281	172307738	498188243	995273277
330402168	329357419	503005316	892309979	532170744
680267376	57777542	344668727	888640842	210738732
675325343	916957199	137669280	245920261	181494934
673842849	744751365	568198702	541861423	364881817
392104945	349576815	620409394	505964833	291990547
468361763	535903797	981258391	245131808	914580284
447903107	243660974	202761356	24640971	616852367
432663777	56420311	899597006	954228934	333902860
71316861	670975309	963724625	144421040	545452626
646342160	402126751	493805360	934438484	820795831
318105113	569818934	560209647	809388002	917231489
458360935	239772138	392953486	908749434	514002657
535091118	238320706	68881669	182034240	899756867
398372483	914416867	986337066	509696349	702226326
72397626	557559885	821773400	319707865	783504329
994683976	324773497	523021902	12712507	970625648
821926140	436491117	398654489	590794914	107477891
533532065	933506016	53131763	690971103	814183168
908757202	189497346	533029121	329210715	1524309
477363796	269851072	411996865	393426477	839182658
631876157	340652239	639131092	961641338	322359072
305992742	8298486	445074434	943721875	814121428
73887182	723449769	860015676	172074026	514624647
109463721	632025352	521428817	178815385	843762340
533207138	19006549	482392922	718594266	544202429
692831495	36266928	695463890	311256407	304464123
443277493	494203837	621505009	800075714	514596064
385117412	701328133	525807966	323629442	94287858
86856352	773981737	734109536	388976793	816366297
312890979	143717464	425735793	690219982	180501527
975950517	370055345	206268054	353446046	729960197
407907571	837626266	647662787	927265303	963480218
442027103	136579217	454093405	437840815	113899767
757259773	546026059	861472909	923739599	527665687
934241748	996300671	702764965	12730933	281189830
825976415	257616544	453337562	500191996	940406056
707923475	570976635	258482530	412286956	358817161
224061496	349394298	126510219	994333428	350003558
659225324	551436418	358594121	711044988	373540714
955135208	900898239	513534866	416961275	331207547
422229382	46876447	630694699	706518423	555500676
749829064	27145779	146805051	165949783	130012781
303439030	357435779	332375334	138516873	207021812
879787126	691979441	542233851	99517066	40454343
869015325	41901781	557189832	323634020	107980717
702517202	955798259	414018591	230171435	885622522
877612621	621849091	553044872	87046959	857122458
214102565	230030097	129206501	905639431	280120895
563903782	160806026	339134773	56157602	581658994
630292539	748787406	105095300	409578014	712327546
264969284	339732793	972440898	52738127	806056525
265235616	113590229	567562674	802550449	253928794
331295282	448792357	450168079	62735573	653118966
151979885	365651609	634200815	464042828	565402015
675417938	791132817	251259656	364839498	947435837
678909	459413508	659301155	109412986	805243676
344430762	367743057	646316491	677871576	631842406
697248954	305868012	821061075	640743617	174705945
738406821	469060153	226629440	90667056	296458151
917755982	938236658	578075874	481322349	871071067
91754037	8994498	10950373	896770933	371901623
182583761	410835411	88906868	956834846	604480773
283969538	372232948	336575555	401074889	284223301
679914858	167023511	602624828	114617163	921749995
539057326	349780824	161254769	310001369	624263734
55181409	625210741	312027604	738327800	795439858
480653419	608843033	224646349	296375016	543114795
782117235	851289301	671523311	503550381	339275785
209837224	795923240	185031770	916552938	940458477
940738322	308787440	798812459	898450574	476414481
517960678	636881039	304860848	535734715	25164946
393775607	546090939	171315069	317251633	747471407
473960365	557923811	335581571	323076276	981476501
142407575	199625886	567313131	972970941	315377059
996368313	87404700	294258337	477684473	545922683
39965278	25627363	84334902	684919374	813926774
485635320	235257610	681299136	750571846	940336318
437864333	553819886	163765078	875220964	158939461
989739098	699340687	521312206	301091623	990579618
347284684	53716661	309021680	169411620	679476905
179383683	823218809	747113032	525940040	930019812
544694950	846990042	280355927	26642322	319086461
156031767	347662750	762305836	958865854	999583876
774427549	280727009	560484571	709413305	703894326
733901262	32609385	492962824	12953682	824964567
503302619	286442255	669654387	848743500	70631250
107735328	514970678	174539357	781121259	537568071
23637451	192339617	719972936	893959722	94391854
271669735	236080446	52681156	84558992	225975758
461731620	62825839	421128117	796691428	436077331
595555783	229056769	37422437	167670608	354184741
706907008	446149456	952785992	515696833	986997128
463638626	687000609	111834116	470286509	461936656
270422408	702946039	561754228	824784858	836086487
529769215	788443519	418223549	301326689	483207868
476211748	130691571	707558686	851392681	868255357
911273467	314672356	638125786	655965580	211747451
290390060	106451217	929625946	498071130	599558782
831280777	986709922	682641084	286791296	610712067
685809941	861547537	741859461	293623666	313518271
39117008	63424992	870877942	780838262	459564504
735543342	860943147	60613888	737958239	601366694
400831454	137140295	243325198	515192840	166231685
560811341	261999519	809271693	154954944	637445530
921296135	223842590	208125896	908480855	524318521
857984947	952012702	300277940	528521757	751722920
143915004	628400970	208644641	861936400	992196312
359462900	564649982	932843862	826512805	25293991
427531849	448784133	632715611	560381860	496941042
774524104	282979350	43363508	41523217	675401175
432071247	11305965	247441444	747688449	94579694
810159352	205073527	63465975	283050756	68180210
58228509	101547101	638498410	907780115	409914706
939748267	317909081	208027212	631022966	250375577
918903081	390826026	902399	217945539	388328279
40614897	874203474	789810998	807131370	143526175
471243297	199912395	390925961	997727931	280683688
42604204	929303823	775173624	50740667	517074481
939295584	713909506	45543267	553215182	566606070
231325852	549151886	612413673	845538487	597726571
399720512	614830968	202555060	117569192	732154914
425453704	763269366	91033045	585751140	113700001
422420373	986611556	754505063	266507667	779573479
121147196	297489390	444504555	10392756	791501693
265442657	416829476	39068749	623168939	534601618
693041513	118181030	408263987	579675050	944697725
463391631	634158173	323490155	402636037	384397839
598413116	744935205	313697187	922258160	491676940
629460638	257553532	856492547	18244185	305128271
7883406	636611213	604623215	384353816	307547566
868457465	684282341	364707329	88055985	594643857
4960810	74422168	264035200	380991100	933630719
984729179	920813849	522990143	740641251	259124895
745695792	972976341	993963726	962044768	748027937
700711735	601923853	240251347	146898835	589399619
613817062	675850815	686681210	337778143	21351963
288675340	799207375	436897878	359233158	938490897
831821512	653234646	364015652	977717139	348793683
121451291	216867077	187488687	196945606	755050053
905285638	544750094	978464910	975831628	370399126
723385789	849620280	184845096	755360827	916127405
657895091	445941657	124894696	522604161	699365189
102881411	461608605	184366303	821820911	710117612
755559483	279980648	357398093	348808818	987993491
320117592	11349064	101206298	689273794	991261627
334719291	322636054	443352133	915054349	89170575
354229994	579876573	311559605	16738258	456469651
647937388	147139501	669334201	298980194	251546953
651136302	270165671	668666763	851226815	560020679
462641060	145679722	441193312	607891768	568452056
848999715	621060925	109763819	967615005	757331212
334362253	678837462	389019080	216528202	204736363
808643047	963677051	485431675	638515052	463276522
273940952	241653861	702685469	333676438	363637979
637953052	188790159	543424267	364436046	794829132
947155815	636543801	288076513	725753818	395631460
796900447	648557966	196742960	549455810	590671933
146639221	311615936	878978268	316952278	545836034
519447756	758509438	901756842	126235214	715225972
907812496	710884524	743557661	503617425	200560058
158702677	912610230	341309830	15212820	880696505
289284067	304419179	534851022	235744112	491081359
810885690	994564051	773618630	405666059	278952568
853313392	961996622	365762366	564186418	420949327
835917928	913217910	506014867	663810674	107897807
472091771	277726694	317708458	269644349	980748060
222927022	714437144	568670191	94244442	476756156
887738522	603934359	360572625	434962511	432049859
127523399	474842014	882957969	831329239	608163665
563335473	440752061	319243637	404083418	527534340
528887480	259571678	243257870	407484639	831367193
284615185	819551830	420283606	41692109	694875365
506345612	831862074	380466721	230816979	313869239
350833785	755427979	732855535	305107002	237129899
407201798	229154815	451110993	792455506	816797002
128438610	532504940	619333662	562720170	524161610
600546626	273449728	840438019	651218294	792599856
350991136	553828520	51215091	25674914	262270805
694150400	591031351	8236369	578632664	596882843
299244991	197590711	582735922	967149494	801119166
377462379	724003170	874607863	670256368	382373139
463114565	144613557	527273961	537395446	297846421
505147154	316884109	808969705	346814399	7090071
357066295	134822124	992430177	655079680	480617605
271356552	415491230	105983059	758879283	127325163
856535089	606576404	913872696	459738129	316123113
640563681	122720136	802964200	935589842	804895720
258829519	250794749	744070934	265693651	832503482
297005772	522025637	397718286	822128067	681816252
