seed,condition,tau,nitems,npersons,insample,aic,bic,newpersons,newitems,newboth,failures,model
999138998,3,.3,32,500,19384.17050689238,19398.17050689238,19451.93291490093,19393.16611945829,19412.56101572679,19432.52203364603,0,1
994871013,4,.5,32,500,19260.02230613625,19274.02230613625,19327.7847141448,19286.34710002528,19782.71287412583,19683.64777494548,0,1
910918347,5,.3,64,500,38630.79781808257,38644.79781808257,38703.41225635505,38637.69537969729,38750.83341334474,38742.64520896853,0,1
913505301,6,.3,96,500,56829.50468332651,56843.50468332651,56904.95737735574,56850.42587761342,57002.50595785842,56966.34950749958,0,1
473398499,7,.3,128,500,75007.13196360557,75021.13196360557,75084.59843214197,75018.65662820145,75077.07620902768,75048.30539811682,0,1
24063714,1,0,32,500,19133.08629241385,19147.08629241385,19200.8487004224,19140.75177471718,19141.57002677033,19151.17135613672,0,1
509177642,2,.1,32,500,19393.64490983495,19407.64490983495,19461.4073178435,19412.82389118004,19397.02839679656,19407.61243901766,0,1
562375054,3,.3,32,500,19763.98625027145,19777.98625027145,19831.74865828001,19769.09065158872,19801.66100106021,19809.89608278171,0,1
209351018,4,.5,32,500,19138.48361540541,19152.48361540541,19206.24602341397,19147.82608271482,19284.79538400949,19288.77502929286,0,1
370924342,5,.3,64,500,37974.56557337792,37988.56557337792,38047.1800116504,37983.81592495014,37993.37046537901,38001.23339506726,0,1
856598049,6,.3,96,500,57265.10090927171,57279.10090927171,57340.55360330093,57273.07047921245,57275.42224437116,57273.49289007872,0,1
521276679,7,.3,128,500,75485.68300844071,75499.68300844071,75563.14947697711,75490.32294252212,75512.46807404852,75502.57430892976,0,1
128445793,1,0,32,500,19287.62142359337,19301.62142359337,19355.38383160193,19300.08510524931,19299.14311060714,19302.24204878579,0,1
395661808,2,.1,32,500,19232.86789497995,19246.86789497995,19300.63030298851,19246.1301139936,19253.38638171619,19257.12513433004,0,1
357152735,3,.3,32,500,19234.97530359941,19248.97530359941,19302.73771160796,19255.04946402164,19328.64261773798,19323.50276275375,0,1
717246377,4,.5,32,500,19437.95196687009,19451.95196687009,19505.71437487864,19447.8509630432,19599.30207272621,19560.63254288521,0,1
192778442,5,.3,64,500,37593.5810815305,37607.5810815305,37666.19551980298,37608.45898167122,37713.80901606044,37687.42786101941,0,1
906101261,6,.3,96,500,56416.9993408399,56430.9993408399,56492.45203486913,56428.01839800425,56475.12467689965,56493.95443878209,0,1
260427614,7,.3,128,500,75121.37527761697,75135.37527761697,75198.84174615337,75126.99359717936,75264.59427272998,75279.53100742113,0,1
362334600,1,0,32,500,19090.33196868129,19104.33196868129,19158.09437668985,19097.70096404184,19092.53105475983,19109.64479954858,0,1
657370476,2,.1,32,500,19439.65527919345,19453.65527919345,19507.41768720201,19451.49298114234,19459.07731064576,19465.00437995778,0,1
130994203,3,.3,32,500,19653.6288454946,19667.6288454946,19721.39125350316,19674.6507085902,19668.5745365226,19707.58710326397,0,1
946162,4,.5,32,500,19764.08658610615,19778.08658610615,19831.84899411471,19771.28783652879,20101.70476599039,20168.58670195808,0,1
511141070,5,.3,64,500,38563.48773714704,38577.48773714704,38636.10217541952,38577.88631555233,38574.11884563845,38594.97024445386,0,1
998576462,6,.3,96,500,56465.83104478467,56479.83104478467,56541.2837388139,56483.56841600945,56487.14954967941,56520.96626078863,0,1
714585974,7,.3,128,500,75018.49394889754,75032.49394889754,75095.96041743393,75041.76730292199,75027.4091399965,75050.3668055858,0,1
418093158,1,0,32,500,19464.41452488978,19478.41452488978,19532.17693289834,19469.83424986659,19467.02279371297,19467.49951408598,0,1
880085546,2,.1,32,500,19397.84936026553,19411.84936026553,19465.61176827409,19402.36778793533,19402.27962294584,19403.45492977648,0,1
68245506,3,.3,32,500,19448.28541224417,19462.28541224417,19516.04782025273,19463.97974586648,19475.05535247179,19482.15510175418,0,1
299934127,4,.5,32,500,19066.87985649999,19080.87985649999,19134.64226450854,19090.29425791096,19199.98848089912,19217.98100811363,0,1
159820992,5,.3,64,500,38212.83689951988,38226.83689951988,38285.45133779236,38229.70604092,38251.45012813113,38259.33161635741,0,1
506522272,6,.3,96,500,56924.65553007538,56938.65553007538,57000.1082241046,56931.78296018038,56972.0527116563,56983.45699300423,0,1
434768858,7,.3,128,500,76272.53108186912,76286.53108186912,76349.99755040552,76285.70048460929,76317.23928941976,76332.02249838882,0,1
248192620,1,0,32,500,19411.10453779908,19425.10453779908,19478.86694580763,19429.47467048332,19419.88398843598,19432.14260086332,0,1
983053660,2,.1,32,500,19738.06567210431,19752.06567210431,19805.82808011286,19742.03231284166,19757.53800699721,19753.20490834543,0,1
509468115,3,.3,32,500,19427.08182595713,19441.08182595713,19494.84423396568,19437.2267334723,19528.37435488397,19488.75426964055,0,1
874064079,4,.5,32,500,19723.93859284244,19737.93859284244,19791.70100085099,19728.4656775821,20078.45960543008,20049.76466788935,0,1
70480621,5,.3,64,500,38007.51583088875,38021.51583088875,38080.13026916122,38019.02260171378,38030.69015052723,38037.73108964812,0,1
590776289,6,.3,96,500,56770.81972794644,56784.81972794644,56846.27242197567,56789.2564181518,56807.94324699402,56807.19478643688,0,1
421812546,7,.3,128,500,76081.4715726119,76095.4715726119,76158.9380411483,76106.59249333046,76156.67607409168,76173.67921827587,0,1
542571368,1,0,32,500,19252.88597394264,19266.88597394264,19320.64838195119,19262.95073442093,19261.4164335318,19267.87937546565,0,1
562722196,2,.1,32,500,19486.15474217393,19500.15474217393,19553.91715018248,19502.28492315438,19489.81928682914,19499.42881061251,0,1
178532682,3,.3,32,500,19565.8024453811,19579.8024453811,19633.56485338966,19577.26398640093,19612.77712770316,19652.05383912996,0,1
77837026,4,.5,32,500,19647.09975489692,19661.09975489692,19714.86216290547,19650.90454769655,19787.07004783818,19807.88622296211,0,1
825979037,5,.3,64,500,38525.36971967742,38539.36971967742,38597.9841579499,38541.64125402317,38629.82061796615,38640.04690140984,0,1
858497759,6,.3,96,500,56807.6119601363,56821.6119601363,56883.06465416553,56819.23659062122,56832.7488174075,56846.92021889584,0,1
694337720,7,.3,128,500,75029.94291088915,75043.94291088915,75107.40937942555,75035.04775526762,75139.74503213377,75075.2809604293,0,1
678707577,1,0,32,500,19381.09174049238,19395.09174049238,19448.85414850093,19399.87344881894,19389.11023675344,19397.53597383621,0,1
708636434,2,.1,32,500,19566.79880730945,19580.79880730945,19634.56121531801,19572.3498075188,19577.15793125544,19577.60865971989,0,1
932043238,3,.3,32,500,19428.92820231787,19442.92820231787,19496.69061032643,19437.13954831441,19632.95205549748,19611.51728891335,0,1
92994743,4,.5,32,500,19239.08633505447,19253.08633505447,19306.84874306302,19252.05221053512,19306.65486467269,19321.90964634078,0,1
823504543,5,.3,64,500,37953.40684404427,37967.40684404427,38026.02128231675,37974.46910211907,37971.49443333552,38010.15146882903,0,1
510088051,6,.3,96,500,57915.9388081006,57929.9388081006,57991.39150212982,57918.09897311038,58006.50660869593,58027.2234794332,0,1
143934082,7,.3,128,500,75906.84020529878,75920.84020529878,75984.30667383518,75915.31047836425,76008.67941771941,76048.76250094723,0,1
699209468,1,0,32,500,19437.89290660338,19451.89290660338,19505.65531461193,19446.34954054557,19450.90682997617,19448.78788026861,0,1
908675130,2,.1,32,500,19361.89123250339,19375.89123250339,19429.65364051194,19372.00741495872,19374.86220297061,19381.88293575938,0,1
698858871,3,.3,32,500,19154.82839435118,19168.82839435118,19222.59080235973,19172.80635198941,19189.67333127497,19191.06073542555,0,1
150528942,4,.5,32,500,19775.68035220665,19789.68035220665,19843.44276021521,19800.82218215433,19851.01129606259,19800.52788507261,0,1
767908903,5,.3,64,500,37808.45661346035,37822.45661346035,37881.07105173282,37818.97548017856,37840.17796871907,37854.03373688785,0,1
609695996,6,.3,96,500,56333.38928050517,56347.38928050517,56408.84197453439,56345.34570151998,56361.32785889513,56369.39426421178,0,1
222003257,7,.3,128,500,76121.97275004169,76135.97275004169,76199.43921857809,76136.4299771001,76192.12637449111,76193.20113218563,0,1
213836524,1,0,32,500,19187.29551218421,19201.29551218421,19255.05792019276,19208.94721792889,19209.58794487835,19202.81310539804,0,1
594190977,2,.1,32,500,19515.10793097753,19529.10793097753,19582.87033898609,19525.42109044777,19515.59807438916,19518.35044767425,0,1
373140063,3,.3,32,500,19073.23262488677,19087.23262488677,19140.99503289533,19083.22384251452,19111.50423465629,19125.49789185398,0,1
915073570,4,.5,32,500,19674.01133531751,19688.01133531751,19741.77374332607,19678.36745102821,19734.67157488145,19743.29590673835,0,1
493682024,5,.3,64,500,37988.34302777822,38002.34302777822,38060.9574660507,37995.28759435425,38171.75040929508,38108.136034588,0,1
668724736,6,.3,96,500,56582.03843552828,56596.03843552828,56657.49112955751,56590.87831747234,56654.0012604822,56668.33014528214,0,1
950545883,7,.3,128,500,75872.90959769972,75886.90959769972,75950.37606623612,75879.52505368726,75949.05255719522,75935.74063564169,0,1
538512117,1,0,32,500,19304.3885847937,19318.3885847937,19372.15099280225,19312.91144263362,19319.72196987262,19313.77622134015,0,1
223991903,2,.1,32,500,19236.9455017007,19250.9455017007,19304.70790970925,19245.38876696618,19268.97895325991,19261.16159856461,0,1
839088897,3,.3,32,500,19421.198849566,19435.198849566,19488.96125757456,19428.68089979101,19450.32819373069,19479.52663553054,0,1
489151365,4,.5,32,500,19628.92975233608,19642.92975233608,19696.69216034463,19647.25544926419,19681.89197974639,19701.67109452712,0,1
543288263,5,.3,64,500,37997.7487524766,38011.7487524766,38070.36319074908,38015.281600127,38132.27197098986,38086.94699896126,0,1
626671909,6,.3,96,500,56716.16471294749,56730.16471294749,56791.61740697672,56723.88474971479,56728.93239557737,56746.44558405763,0,1
707883303,7,.3,128,500,75471.86994409484,75485.86994409484,75549.33641263124,75489.06538596971,75508.08559443915,75511.97768583662,0,1
741449873,1,0,32,500,19385.93429720663,19399.93429720663,19453.69670521518,19401.0238355299,19392.10761894863,19396.81216996043,0,1
956765452,2,.1,32,500,19439.35517497572,19453.35517497572,19507.11758298428,19462.32393814749,19476.41251124688,19500.57813059221,0,1
471517124,3,.3,32,500,19256.77984372342,19270.77984372342,19324.54225173198,19263.98731162176,19312.97718322898,19328.78707950418,0,1
743050451,4,.5,32,500,19321.21671429861,19335.21671429861,19388.97912230716,19338.27865478809,19384.14331923931,19409.59153060005,0,1
802430084,5,.3,64,500,38438.97511484219,38452.97511484219,38511.58955311467,38447.99991908983,38504.89074775176,38473.98140630396,0,1
480681092,6,.3,96,500,55864.54292913255,55878.54292913255,55939.99562316178,55874.58506570935,56208.86558359402,56162.61629828593,0,1
948721696,7,.3,128,500,75841.53973345549,75855.53973345549,75919.00620199188,75847.52551794841,75856.16472678522,75853.94175344576,0,1
392307080,1,0,32,500,19515.43127513888,19529.43127513888,19583.19368314743,19520.24585183865,19524.80626972862,19520.66839359437,0,1
154923517,2,.1,32,500,19645.87696360496,19659.87696360496,19713.63937161351,19659.40704476371,19678.15439653599,19681.98614111409,0,1
453072323,3,.3,32,500,19374.70994210478,19388.70994210478,19442.47235011333,19411.33425296627,19458.58296302436,19459.5021622217,0,1
900919284,4,.5,32,500,19639.3523591706,19653.3523591706,19707.11476717916,19658.41565575301,19857.65016887038,19840.4620254661,0,1
662057025,5,.3,64,500,38484.96739824161,38498.96739824161,38557.58183651409,38493.86436419268,38534.09907406102,38587.87388739526,0,1
307326432,6,.3,96,500,56870.32132104769,56884.32132104769,56945.77401507692,56874.09417509206,56876.78257108473,56881.27067026853,0,1
138986309,7,.3,128,500,75571.30989200318,75585.30989200318,75648.77636053957,75588.33411644479,75622.23973498808,75631.79217247579,0,1
224509549,1,0,32,500,19515.45439744174,19529.45439744174,19583.21680545029,19519.77132073836,19521.00621104758,19528.22974794392,0,1
680657932,2,.1,32,500,19557.61287211549,19571.61287211549,19625.37528012404,19565.30471105964,19568.04254859906,19575.20611853606,0,1
883987624,3,.3,32,500,19244.54888001723,19258.54888001723,19312.31128802578,19252.49484801226,19310.96454226067,19324.4532626885,0,1
356236221,4,.5,32,500,19409.66634628424,19423.66634628424,19477.4287542928,19419.22929773655,19762.64731865674,19729.37227066735,0,1
382331638,5,.3,64,500,38206.28566426724,38220.28566426724,38278.90010253972,38219.66922075759,38212.02376375478,38214.17353901711,0,1
226011833,6,.3,96,500,57226.80951586438,57240.80951586438,57302.2622098936,57237.15991611852,57253.0578307115,57236.92108677368,0,1
98321853,7,.3,128,500,75646.31351220366,75660.31351220366,75723.77998074006,75662.53455273504,75699.15010502595,75713.81661580764,0,1
503311555,1,0,32,500,19405.02952713055,19419.02952713055,19472.7919351391,19421.92321356219,19413.65935136623,19420.66674935258,0,1
796148499,2,.1,32,500,19366.83938527625,19380.83938527625,19434.6017932848,19378.59261675543,19382.4735381242,19391.33879513458,0,1
365277522,3,.3,32,500,19119.71597373123,19133.71597373123,19187.47838173978,19139.93501665174,19157.82667321779,19162.20712221335,0,1
414454277,4,.5,32,500,19767.96948134978,19781.96948134978,19835.73188935833,19779.41174522853,19870.30970251904,19870.61585555586,0,1
79130602,5,.3,64,500,38491.20240763115,38505.20240763115,38563.81684590362,38499.33234231773,38551.75844352422,38575.55599994098,0,1
206135433,6,.3,96,500,57371.72274815477,57385.72274815477,57447.175442184,57388.31598701105,57424.84453662564,57438.6810011117,0,1
622805368,7,.3,128,500,75151.28579157368,75165.28579157368,75228.75226011008,75160.51880824014,75263.11374883284,75239.91073385452,0,1
881408970,1,0,32,500,19277.37757860023,19291.37757860023,19345.13998660879,19282.64394080169,19280.12296148449,19285.65178626986,0,1
136485707,2,.1,32,500,19289.67549193719,19303.67549193719,19357.43789994574,19309.18004578594,19300.87058275433,19307.12666699866,0,1
41262222,3,.3,32,500,19286.69808344223,19300.69808344223,19354.46049145079,19314.82492898373,19298.40700207319,19333.20748860253,0,1
352576241,4,.5,32,500,19698.3317070666,19712.3317070666,19766.09411507516,19703.26725358062,19824.96454231397,19860.30252415481,0,1
228238525,5,.3,64,500,38252.74082500923,38266.74082500923,38325.35526328171,38266.8949241528,38279.83760834038,38333.8143257858,0,1
34195095,6,.3,96,500,56786.20224254361,56800.20224254361,56861.65493657284,56793.96496373603,56924.79755288816,56894.74314009054,0,1
32552192,7,.3,128,500,74668.43304735584,74682.43304735584,74745.89951589223,74673.59635425069,74679.68832362164,74687.02714219056,0,1
21902312,1,0,32,500,19526.87475196327,19540.87475196327,19594.63715997183,19543.42359235749,19531.9616217644,19543.05440034515,0,1
799895001,2,.1,32,500,19297.71028441274,19311.71028441274,19365.4726924213,19301.03904600627,19307.73944323032,19303.11528590533,0,1
79073876,3,.3,32,500,19341.15619926158,19355.15619926158,19408.91860727013,19353.28446772208,19447.51214881168,19432.92797148383,0,1
78764353,4,.5,32,500,19315.63835181151,19329.63835181151,19383.40075982006,19327.92831916321,19394.64435364938,19411.52805272162,0,1
183725089,5,.3,64,500,38323.55752832673,38337.55752832673,38396.17196659921,38337.1974153362,38428.45386006638,38415.66733654102,0,1
769587065,6,.3,96,500,57264.72198567642,57278.72198567642,57340.17467970565,57278.30106739218,57351.24299398925,57312.91458191935,0,1
555022648,7,.3,128,500,76537.11909646372,76551.11909646372,76614.58556500012,76544.99048970982,76638.45282139302,76657.78907009881,0,1
920669520,1,0,32,500,19380.83179659318,19394.83179659318,19448.59420460173,19398.32533161514,19390.81659027195,19393.8351941252,0,1
176168070,2,.1,32,500,19359.02917818586,19373.02917818586,19426.79158619441,19365.79247519458,19369.69516471553,19372.82614815645,0,1
223792045,3,.3,32,500,19520.98426032114,19534.98426032114,19588.7466683297,19553.05862263573,19550.71536696831,19613.37925796985,0,1
685769291,4,.5,32,500,19506.16399180919,19520.16399180919,19573.92639981775,19523.12742378322,19628.30556047671,19613.20181917043,0,1
924591713,5,.3,64,500,38431.39913292156,38445.39913292156,38504.01357119404,38439.36532128324,38447.79443982634,38444.28873296474,0,1
241129885,6,.3,96,500,57403.25290345991,57417.25290345991,57478.70559748913,57423.54252828639,57463.60647399975,57447.17675266004,0,1
596041445,7,.3,128,500,76786.19271623952,76800.19271623952,76863.65918477591,76796.5194390415,76831.4675096717,76873.2133630413,0,1
489202151,1,0,32,500,19594.49079962165,19608.49079962165,19662.25320763021,19617.75671634897,19604.9143860065,19619.68669637174,0,1
960066254,2,.1,32,500,19300.87522663833,19314.87522663833,19368.63763464689,19311.60678574819,19315.16242975324,19308.17550376337,0,1
702726072,3,.3,32,500,19488.22541310239,19502.22541310239,19555.98782111094,19504.76149500101,19635.06635928009,19637.04125697503,0,1
211073125,4,.5,32,500,19954.43665094456,19968.43665094456,20022.19905895312,19972.9376499906,20107.96844619201,20104.30474211503,0,1
748377579,5,.3,64,500,37813.23565965013,37827.23565965013,37885.85009792261,37828.05782101648,37870.56549447924,37859.18399816857,0,1
790636463,6,.3,96,500,55913.08044756888,55927.08044756888,55988.53314159811,55922.39196763427,56006.80995265307,55997.96077357241,0,1
798895030,7,.3,128,500,76051.7972277097,76065.7972277097,76129.2636962461,76066.11536311715,76166.56389157983,76178.9579683549,0,1
842271747,1,0,32,500,19426.36463568052,19440.36463568052,19494.12704368908,19431.37706733749,19434.46333466791,19428.12421488939,0,1
722461033,2,.1,32,500,19452.44771061496,19466.44771061496,19520.21011862352,19483.58123768134,19462.03089919013,19469.82255474275,0,1
121044651,3,.3,32,500,19527.65285185523,19541.65285185523,19595.41525986378,19535.61562223551,19541.38101910433,19551.40048057721,0,1
665580720,4,.5,32,500,19620.59453218214,19634.59453218214,19688.3569401907,19624.45756189111,19772.38027165868,19720.65162175284,0,1
960112090,5,.3,64,500,38397.63218436706,38411.63218436706,38470.24662263953,38404.64019490035,38463.48126383589,38487.88853534311,0,1
184430355,6,.3,96,500,56831.41214450643,56845.41214450643,56906.86483853566,56838.94705064998,56833.49888537599,56842.74168953412,0,1
780608886,7,.3,128,500,74319.37725637559,74333.37725637559,74396.84372491199,74338.49828436563,74334.65520755189,74337.04138292077,0,1
762096242,1,0,32,500,19379.13473737197,19393.13473737197,19446.89714538052,19388.51091781348,19381.71852977212,19382.24753696702,0,1
2912265,2,.1,32,500,19429.16572090768,19443.16572090768,19496.92812891624,19438.21562111887,19439.08938522148,19431.63305893717,0,1
819715151,3,.3,32,500,19543.88725283885,19557.88725283885,19611.6496608474,19552.12178374155,19585.32210091434,19564.66971610739,0,1
860535964,4,.5,32,500,19787.29956857248,19801.29956857248,19855.06197658103,19792.08949291248,19944.4817293018,19984.63612943326,0,1
794013689,5,.3,64,500,37790.62859839774,37804.62859839774,37863.24303667022,37805.37850762316,37848.31132972412,37835.73945831187,0,1
450208238,6,.3,96,500,56929.65674558516,56943.65674558516,57005.10943961439,56939.86065515068,56996.85123277883,56997.18058888684,0,1
793953696,7,.3,128,500,75137.295788487,75151.295788487,75214.76225702339,75141.64505557455,75158.95043191465,75153.13391718327,0,1
991022719,1,0,32,500,19092.77264114494,19106.77264114494,19160.53504915349,19113.57750945895,19094.7576328429,19112.84317867689,0,1
336447769,2,.1,32,500,19746.26741477348,19760.26741477348,19814.02982278204,19753.10325121634,19752.89672324559,19757.29276107274,0,1
196824756,3,.3,32,500,19837.35351608236,19851.35351608236,19905.11592409091,19855.07899609347,19874.97826727763,19918.15851577942,0,1
257264629,4,.5,32,500,19916.29452963229,19930.29452963229,19984.05693764084,19936.55439451101,19948.4911440703,19962.76922130461,0,1
803568540,5,.3,64,500,38867.30103419021,38881.30103419021,38939.91547246269,38886.24049321258,39021.41857812999,39010.00091501007,0,1
108178955,6,.3,96,500,57462.26143880752,57476.26143880752,57537.71413283674,57468.34265860173,57535.08540293575,57521.24937629618,0,1
525776986,7,.3,128,500,75620.31668539791,75634.31668539791,75697.7831539343,75628.54981298462,75632.90539866497,75630.75601478413,0,1
540425457,1,0,32,500,19494.88927131192,19508.88927131192,19562.65167932047,19503.61907119882,19504.73356380734,19510.5251674069,0,1
402245197,2,.1,32,500,19383.27878695845,19397.27878695845,19451.04119496701,19390.21437308291,19391.94448235132,19388.72554467386,0,1
138681830,3,.3,32,500,19452.9697545708,19466.9697545708,19520.73216257935,19461.10091428756,19503.73053484388,19487.28991548775,0,1
547012589,4,.5,32,500,19357.5442772652,19371.5442772652,19425.30668527375,19367.26026824921,19369.10166685862,19376.40018682533,0,1
200927978,5,.3,64,500,38490.7550918467,38504.7550918467,38563.36953011918,38497.1164234199,38511.62753009835,38534.0341955718,0,1
650164541,6,.3,96,500,57106.85299914164,57120.85299914164,57182.30569317087,57121.21684330353,57182.46246742391,57180.5031009707,0,1
690203706,7,.3,128,500,75079.58569746024,75093.58569746024,75157.05216599663,75088.67160971723,75178.36590198512,75173.57426875304,0,1
162019451,1,0,32,500,19301.60288112504,19315.60288112504,19369.36528913359,19309.13153354239,19308.31796115037,19310.62499854247,0,1
720479445,2,.1,32,500,19665.42013382243,19679.42013382243,19733.18254183098,19679.52670287246,19687.74884764805,19692.28266971701,0,1
50227052,3,.3,32,500,19444.56006544763,19458.56006544763,19512.32247345618,19469.36150428115,19481.1987118141,19480.20968483293,0,1
414942110,4,.5,32,500,19371.15243157896,19385.15243157896,19438.91483958751,19388.20173226054,19406.5754427095,19408.23246576417,0,1
74566286,5,.3,64,500,38082.21126421599,38096.21126421599,38154.82570248846,38092.86010827602,38124.86894224088,38126.12347016807,0,1
354497991,6,.3,96,500,57476.43568015104,57490.43568015104,57551.88837418026,57508.13209177143,57539.68107002785,57540.96249015341,0,1
228431827,7,.3,128,500,75155.09978780366,75169.09978780366,75232.56625634006,75158.90557796203,75197.72655602726,75216.52932526,0,1
963948967,1,0,32,500,19312.26304840115,19326.26304840115,19380.02545640971,19337.74317620512,19316.74147475929,19320.77492164282,0,1
112779852,2,.1,32,500,19246.86195732007,19260.86195732007,19314.62436532863,19248.72840772463,19256.83687887628,19251.85767304868,0,1
987307113,3,.3,32,500,19233.12638987403,19247.12638987403,19300.88879788258,19251.20827617141,19264.81779953162,19280.27891231667,0,1
44818178,4,.5,32,500,19762.98515500936,19776.98515500936,19830.74756301792,19774.668190682,19896.30644362182,19921.24692503886,0,1
198235781,5,.3,64,500,38140.54117726501,38154.54117726501,38213.15561553749,38154.52967320462,38157.70760698919,38210.85121667764,0,1
794052932,6,.3,96,500,57489.14643346181,57503.14643346181,57564.59912749103,57514.19492611049,57579.37485354405,57609.07156326719,0,1
396516330,7,.3,128,500,74545.66248534589,74559.66248534589,74623.12895388229,74556.15758498121,74552.8110465566,74574.07921237497,0,1
231272349,1,0,32,500,19834.57198343913,19848.57198343913,19902.33439144769,19850.79100154969,19844.04730575646,19847.64597843734,0,1
719934075,2,.1,32,500,19298.7963456067,19312.7963456067,19366.55875361525,19318.8179700049,19306.29146930122,19320.85095588798,0,1
359354702,3,.3,32,500,19250.42322337124,19264.42322337124,19318.1856313798,19260.9939306708,19276.35079127748,19278.09394141044,0,1
704289324,4,.5,32,500,19519.32951998008,19533.32951998008,19587.09192798863,19527.3541881393,19578.82932522423,19550.19984082593,0,1
74795288,5,.3,64,500,37901.10182853581,37915.10182853581,37973.71626680828,37928.39522604181,38025.54151635223,38024.99994853752,0,1
953270553,6,.3,96,500,57874.24900039997,57888.24900039997,57949.7016944292,57894.31128690633,57914.1752339922,57937.39101072751,0,1
820836146,7,.3,128,500,76845.15784074939,76859.15784074939,76922.62430928579,76860.1441133237,76874.28434969997,76890.32583125083,0,1
690940300,1,0,32,500,19633.05066582258,19647.05066582258,19700.81307383113,19644.85052756241,19639.24016572956,19638.03781615431,0,1
780502225,2,.1,32,500,19385.72211790306,19399.72211790306,19453.48452591162,19391.84924108539,19406.74640026094,19401.47063904204,0,1
191798084,3,.3,32,500,19378.20215282519,19392.20215282519,19445.96456083375,19406.68313923357,19415.51194925603,19418.86442072878,0,1
580677476,4,.5,32,500,19172.93197574188,19186.93197574188,19240.69438375043,19180.84150290834,19221.28014828834,19225.5477470242,0,1
