seed,condition,tau,nitems,npersons,insample,aic,bic,newpersons,newitems,newboth,failures,model
331335925,3,.3,32,500,19548.07106031878,19564.07106031878,19625.51381232855,19560.19391517412,19568.34135494721,19597.31024725711,0,2
431010164,4,.5,32,500,19847.62746398621,19863.62746398621,19925.07021599598,19873.69719649887,19927.43051428884,19961.38220303942,0,2
809728131,5,.3,64,500,37733.32115007856,37749.32115007856,37816.30907953281,37742.48604735285,37756.72093526426,37761.6946939147,0,2
838215770,6,.3,96,500,56112.34750300973,56128.34750300973,56198.57915332885,56127.12965914133,56237.43509585402,56266.49257120924,0,2
616133379,7,.3,128,500,75354.40517804725,75370.40517804725,75442.93828494598,75376.92499600364,75379.2892835768,75430.8890016284,0,2
623814981,1,0,32,500,19599.93896312061,19615.93896312061,19677.38171513038,19626.11415260838,19610.8457668733,19616.2842635426,0,2
600343195,2,.1,32,500,19401.50443245757,19417.50443245757,19478.94718446734,19407.35575320038,19415.29523462385,19440.90075649103,0,2
861317737,3,.3,32,500,19572.51731100181,19588.51731100181,19649.96006301158,19585.63044993182,19621.77636782442,19664.41571701559,0,2
343186772,4,.5,32,500,19262.11578525415,19278.11578525415,19339.55853726393,19278.68959835225,19402.06461122599,19383.61953399194,0,2
878983918,5,.3,64,500,38633.12380736948,38649.12380736948,38716.11173682373,38646.92905350668,38685.21831429165,38720.31917185929,0,2
126577561,6,.3,96,500,56724.72238553093,56740.72238553093,56810.95403585005,56737.88592600057,56820.86572381775,56852.96122995069,0,2
956385644,7,.3,128,500,75441.7487959748,75457.7487959748,75530.28190287353,75471.91562898801,75510.28817933169,75532.54746537318,0,2
819978956,1,0,32,500,19603.02459141336,19619.02459141336,19680.46734342313,19629.09454429004,19612.13370674057,19627.91339089815,0,2
342361303,2,.1,32,500,19062.58503721845,19078.58503721845,19140.02778922822,19092.38429931535,19084.10197681662,19094.48969813485,0,2
432864396,3,.3,32,500,19386.13988265739,19402.13988265739,19463.58263466716,19397.91507229813,19509.56383658344,19499.20765207323,0,2
95016713,4,.5,32,500,19337.8621156968,19353.8621156968,19415.30486770657,19361.37967655505,19554.55783437084,19573.86366389698,0,2
516046677,5,.3,64,500,37641.72625350139,37657.72625350139,37724.71418295565,37664.935574136,37711.5953006831,37722.68911804979,0,2
243709323,6,.3,96,500,56692.35075027522,56708.35075027522,56778.58240059434,56706.14192698271,56819.23417304782,56835.04327202647,0,2
358979765,7,.3,128,500,74835.12733826507,74851.12733826507,74923.6604451638,74844.47997195303,74911.07861876358,74910.44358814326,0,2
687967593,1,0,32,500,19389.313664397,19405.313664397,19466.75641640678,19400.35064905676,19402.92907328364,19400.75836261509,0,2
449005806,2,.1,32,500,19438.23866149395,19454.23866149395,19515.68141350373,19471.48322454467,19443.44419412506,19450.00629320732,0,2
526442139,3,.3,32,500,19476.04228176357,19492.04228176357,19553.48503377334,19502.50830152513,19713.70773842076,19712.01015176477,0,2
32574075,4,.5,32,500,19696.84468654854,19712.84468654854,19774.28743855831,19707.16987005787,19784.56815055637,19759.33569281822,0,2
712475231,5,.3,64,500,38115.73368132878,38131.73368132878,38198.72161078303,38121.08957484008,38184.77538542738,38180.69617327352,0,2
646398671,6,.3,96,500,56643.57299658352,56659.57299658352,56729.80464690264,56663.00245861404,56665.48545912729,56701.36384641386,0,2
198488346,7,.3,128,500,75559.54821540602,75575.54821540602,75648.08132230474,75567.93282835605,75613.22883681377,75602.88481755117,0,2
704417479,1,0,32,500,19517.59175489286,19533.59175489286,19595.03450690263,19535.13943166273,19528.39875051673,19536.82334540254,0,2
985111347,2,.1,32,500,19446.26772779601,19462.26772779601,19523.71047980578,19458.67613252865,19457.15603222693,19466.901372224,0,2
827418124,3,.3,32,500,19421.24426591634,19437.24426591634,19498.68701792612,19428.00854758169,19470.07597670376,19485.64394569747,0,2
243725521,4,.5,32,500,19783.14902565134,19799.14902565134,19860.59177766111,19790.5091451919,20133.23681288791,20138.3542004294,0,2
874328789,5,.3,64,500,37956.22093755625,37972.22093755625,38039.20886701051,37968.78117794955,38054.7494181059,38025.04253882457,0,2
400501875,6,.3,96,500,57647.01594255804,57663.01594255804,57733.24759287715,57672.4279506274,57686.51022401071,57704.79918015175,0,2
270920369,7,.3,128,500,75385.2997632327,75401.2997632327,75473.83287013143,75400.37392030734,75586.15687861107,75531.96481984457,0,2
401839381,1,0,32,500,19506.69977861954,19522.69977861954,19584.14253062931,19509.55275719798,19510.79067635808,19515.28911359036,0,2
640399813,2,.1,32,500,19287.73288234189,19303.73288234189,19365.17563435166,19310.94261853878,19336.2398759849,19323.58935539187,0,2
60383645,3,.3,32,500,19592.44221536522,19608.44221536522,19669.88496737499,19645.8716937934,19623.64739948653,19617.440456786,0,2
404518994,4,.5,32,500,20077.93202143745,20093.93202143745,20155.37477344723,20093.75903675992,20286.98451220382,20361.95769073562,0,2
511834010,5,.3,64,500,37838.46399306977,37854.46399306977,37921.45192252403,37860.84248416448,37886.99624294754,37887.15935418614,0,2
588894959,6,.3,96,500,56536.69715486794,56552.69715486794,56622.92880518706,56546.7697503768,56645.16842587653,56637.06081876101,0,2
930649144,7,.3,128,500,75222.15731086661,75238.15731086661,75310.69041776533,75233.72319999257,75247.0335934519,75256.3971093749,0,2
595667544,1,0,32,500,19251.61335319036,19267.61335319036,19329.05610520013,19261.96068431228,19262.87797060355,19274.05030054018,0,2
811108920,2,.1,32,500,19286.17901687371,19302.17901687371,19363.62176888349,19303.98318806842,19296.5360776214,19311.39427907986,0,2
913410471,3,.3,32,500,19196.35769248216,19212.35769248216,19273.80044449193,19216.36580094182,19219.84259894865,19232.91971652709,0,2
45887405,4,.5,32,500,19225.26880341424,19241.26880341424,19302.71155542402,19240.38395463578,19288.80228781725,19283.55969961608,0,2
540483493,5,.3,64,500,38013.95061016068,38029.95061016068,38096.93853961493,38023.00342173935,38088.33405697355,38137.46551421064,0,2
516194653,6,.3,96,500,56988.25505825946,57004.25505825946,57074.48670857858,56993.97795589682,56996.82195880692,56996.48416533263,0,2
297938689,7,.3,128,500,75596.71374613715,75612.71374613715,75685.24685303588,75627.25974456342,75728.74976249285,75710.45337580158,0,2
602642705,1,0,32,500,19583.04080127433,19599.04080127433,19660.48355328411,19591.47365211013,19592.25638088775,19592.69453134813,0,2
512369195,2,.1,32,500,19259.21401412032,19275.21401412032,19336.65676613009,19271.32622520078,19271.76494893367,19267.57316220608,0,2
482947650,3,.3,32,500,19690.1473730069,19706.1473730069,19767.59012501667,19706.38063733883,19702.93639470663,19696.42080597016,0,2
673665318,4,.5,32,500,19539.63736468927,19555.63736468927,19617.08011669905,19552.2977560461,19776.85904940058,19793.73344288285,0,2
685782488,5,.3,64,500,37471.62304191759,37487.62304191759,37554.61097137185,37494.32600474087,37520.55315921861,37534.05967391162,0,2
128624639,6,.3,96,500,56160.83723840508,56176.83723840508,56247.0688887242,56167.35169192037,56200.32431282809,56183.97858412399,0,2
73261075,7,.3,128,500,74770.33615691657,74786.33615691657,74858.8692638153,74779.20715932423,74821.35289664593,74858.63440950018,0,2
34265918,1,0,32,500,19507.51184981597,19523.51184981597,19584.95460182575,19518.2358765004,19513.06681743975,19519.80340541943,0,2
668798769,2,.1,32,500,19376.79387058301,19392.79387058301,19454.23662259278,19402.26008574544,19384.93651099943,19396.28756896033,0,2
984284428,3,.3,32,500,19006.01959731565,19022.01959731565,19083.46234932542,19026.80850144675,19021.52835478786,19041.26092103178,0,2
480347111,4,.5,32,500,19742.16144728956,19758.16144728956,19819.60419929934,19757.11772636031,19965.87314342299,20009.96834857961,0,2
374326208,5,.3,64,500,38315.65886692872,38331.65886692872,38398.64679638297,38322.08178486265,38341.60283611956,38327.44840004744,0,2
927899163,6,.3,96,500,57673.6751476465,57689.6751476465,57759.90679796562,57683.28432777389,57683.7090986209,57720.09122044961,0,2
199071759,7,.3,128,500,75815.66138226428,75831.66138226428,75904.19448916301,75830.72577915287,75826.65700043943,75874.09801015015,0,2
89598134,1,0,32,500,19162.62819807518,19178.62819807518,19240.07095008495,19175.54494615008,19173.76670947523,19171.43639505857,0,2
809145716,2,.1,32,500,19395.20879456578,19411.20879456578,19472.65154657556,19411.89998390948,19405.57406787905,19415.82534520747,0,2
272861722,3,.3,32,500,19405.18769995479,19421.18769995479,19482.63045196457,19419.7741413937,19454.6461893204,19465.45699688972,0,2
248398375,4,.5,32,500,19347.07236719925,19363.07236719925,19424.51511920902,19378.35222611161,19425.55062427581,19429.72772411766,0,2
424675709,5,.3,64,500,38445.95676732489,38461.95676732489,38528.94469677915,38457.97142447895,38468.2270823949,38482.11027180288,0,2
727913095,6,.3,96,500,57058.8041744966,57074.8041744966,57145.03582481571,57088.41576325787,57100.38326229617,57120.64372839917,0,2
18675832,7,.3,128,500,74658.82479049476,74674.82479049476,74747.35789739349,74694.92749469189,74703.87314012612,74751.30769771553,0,2
160121340,1,0,32,500,19371.15015661954,19387.15015661954,19448.59290862932,19385.24488145443,19376.85378910008,19374.95912131421,0,2
333784591,2,.1,32,500,19330.94640922768,19346.94640922768,19408.38916123745,19349.04588702846,19337.35858988833,19339.20333704828,0,2
832025217,3,.3,32,500,19498.23002386733,19514.23002386733,19575.67277587711,19507.17880383872,19540.20182931231,19535.3133227142,0,2
694673674,4,.5,32,500,19290.16812263741,19306.16812263741,19367.61087464718,19294.40661347456,19474.31510508478,19464.50272678143,0,2
864010188,5,.3,64,500,37660.25645278543,37676.25645278543,37743.24438223969,37674.30456110846,37775.13131710592,37791.10451030352,0,2
587297913,6,.3,96,500,57708.93181435266,57724.93181435266,57795.16346467178,57728.44438857553,57826.87236627149,57781.77267719447,0,2
494685009,7,.3,128,500,75105.7100952312,75121.7100952312,75194.24320212993,75132.66710714175,75201.18868933078,75230.12781589948,0,2
134998148,1,0,32,500,19550.02631783037,19566.02631783037,19627.46906984014,19566.60009567419,19555.09226592684,19568.52903581391,0,2
524773741,2,.1,32,500,19341.83488087512,19357.83488087512,19419.2776328849,19366.11419089897,19359.29737284485,19360.60327069876,0,2
408738063,3,.3,32,500,19269.72996740427,19285.72996740427,19347.17271941404,19285.70357527733,19322.82766997461,19319.12097235798,0,2
165262269,4,.5,32,500,19341.81331582749,19357.81331582749,19419.25606783727,19353.34561779348,19738.48430880456,19720.23338791684,0,2
535232189,5,.3,64,500,38299.08103200972,38315.08103200972,38382.06896146398,38314.13261442135,38328.04608195299,38342.26535212313,0,2
792629074,6,.3,96,500,57032.58709914779,57048.58709914779,57118.8187494669,57058.7933714711,57052.81413369607,57074.44422506707,0,2
337503799,7,.3,128,500,75367.7891645412,75383.7891645412,75456.32227143993,75373.69297967176,75448.98091242919,75453.60232768607,0,2
93526785,1,0,32,500,19368.46286868678,19384.46286868678,19445.90562069655,19386.59096828505,19381.9842380208,19398.33934022925,0,2
505453027,2,.1,32,500,19370.77337391037,19386.77337391037,19448.21612592015,19392.08235262084,19385.42608177282,19405.57174376315,0,2
808444605,3,.3,32,500,19383.82742327112,19399.82742327112,19461.27017528089,19395.50734779501,19427.4609124268,19492.30923399804,0,2
95682281,4,.5,32,500,19845.22992964918,19861.22992964918,19922.67268165896,19852.72525820234,20002.32305696283,19994.44000157273,0,2
536222052,5,.3,64,500,38262.68435959559,38278.68435959559,38345.67228904985,38279.81425431312,38279.69228623409,38306.69715626006,0,2
329391231,6,.3,96,500,56116.4135085508,56132.4135085508,56202.64515886992,56134.50913947643,56187.73839860264,56216.23200383423,0,2
352145618,7,.3,128,500,75059.01635615787,75075.01635615787,75147.5494630566,75070.89465968647,75317.6949607713,75301.19114684181,0,2
853942568,1,0,32,500,19829.02349333289,19845.02349333289,19906.46624534266,19848.26283900444,19834.86508519072,19851.12992707754,0,2
529275576,2,.1,32,500,19414.26769432688,19430.26769432688,19491.71044633665,19438.67786274483,19432.9116911447,19433.87942234113,0,2
949981720,3,.3,32,500,19102.61856372437,19118.61856372437,19180.06131573414,19114.53861095657,19140.96810799113,19130.12902651353,0,2
919513223,4,.5,32,500,19731.51474544308,19747.51474544308,19808.95749745286,19742.51478007361,19844.24908088889,19864.05724651462,0,2
949329236,5,.3,64,500,38214.7194936999,38230.7194936999,38297.70742315416,38219.20383720869,38226.8395346332,38220.45831425321,0,2
277277981,6,.3,96,500,56386.32792244614,56402.32792244614,56472.55957276526,56400.93813116723,56444.47890048063,56462.97566177301,0,2
685538180,7,.3,128,500,74812.21642860649,74828.21642860649,74900.74953550522,74819.50447651655,74826.20428404064,74821.49974871401,0,2
838584776,1,0,32,500,19226.77162310033,19242.77162310033,19304.2143751101,19237.76319883121,19238.96834734681,19237.28920115862,0,2
338783788,2,.1,32,500,19286.76702000602,19302.76702000602,19364.2097720158,19299.17006153769,19296.21523088975,19293.7270072032,0,2
888959848,3,.3,32,500,19434.64706030759,19450.64706030759,19512.08981231736,19441.75320924302,19534.87517448737,19529.81668949057,0,2
252378004,4,.5,32,500,19396.04451842934,19412.04451842934,19473.48727043911,19408.48775532379,19603.48863467139,19615.16270168152,0,2
847595565,5,.3,64,500,38772.79468586556,38788.79468586556,38855.78261531981,38791.43147056963,38898.32080112986,38896.01485738139,0,2
740379187,6,.3,96,500,57870.34430366327,57886.34430366327,57956.57595398239,57880.37774093728,57994.88144944526,57972.84716905499,0,2
635582957,7,.3,128,500,75840.62643760498,75856.62643760498,75929.15954450371,75861.29830852339,75890.44275446759,75915.99034356378,0,2
82592684,1,0,32,500,19345.6203747155,19361.6203747155,19423.06312672527,19355.17400757052,19362.33467800802,19368.07736782942,0,2
96722781,2,.1,32,500,19663.21685561874,19679.21685561874,19740.65960762851,19676.94264910421,19679.40363614318,19676.32762822809,0,2
348497509,3,.3,32,500,19429.4018113086,19445.4018113086,19506.84456331838,19439.97909058534,19497.13438222068,19500.66213895275,0,2
968686592,4,.5,32,500,19622.92595856813,19638.92595856813,19700.36871057791,19632.63175140027,20007.44772626847,19953.87513710503,0,2
221152734,5,.3,64,500,38437.95199451754,38453.95199451754,38520.9399239718,38474.51559152245,38463.70724944762,38511.78977185643,0,2
57928002,6,.3,96,500,56679.40207937348,56695.40207937348,56765.6337296926,56695.34063103142,56821.50348143088,56830.59166949132,0,2
57782557,7,.3,128,500,75519.74347192858,75535.74347192858,75608.27657882731,75534.25210323811,75557.13746438759,75554.45624062594,0,2
345484585,1,0,32,500,19578.89069283838,19594.89069283838,19656.33344484815,19585.30310868962,19589.61967063039,19590.53059803488,0,2
200177540,2,.1,32,500,19323.3945117949,19339.3945117949,19400.83726380468,19338.2955779278,19353.49001528741,19354.25052114643,0,2
408545188,3,.3,32,500,19252.88175544973,19268.88175544973,19330.3245074595,19274.52739798765,19320.85802782536,19366.51302499481,0,2
861512089,4,.5,32,500,19946.03667309792,19962.03667309792,20023.47942510769,19964.00457189313,20103.50340751226,20090.13222717602,0,2
22118920,5,.3,64,500,38512.58309401339,38528.58309401339,38595.57102346764,38532.97906180499,38586.19136226464,38660.71296100979,0,2
866048549,6,.3,96,500,57172.83772354812,57188.83772354812,57259.06937386723,57202.52649555959,57222.88531964376,57219.71170581376,0,2
416662256,7,.3,128,500,75371.66798793674,75387.66798793674,75460.20109483547,75377.59437648219,75455.76850422622,75483.5268609092,0,2
795334854,1,0,32,500,19363.27389203851,19379.27389203851,19440.71664404828,19381.41036258127,19365.20221649152,19373.33295899626,0,2
649087,2,.1,32,500,19231.18424678774,19247.18424678774,19308.62699879751,19255.51450026556,19236.94734807752,19262.33566297513,0,2
22434458,3,.3,32,500,19471.67487023009,19487.67487023009,19549.11762223987,19489.24204654785,19560.22741479789,19538.67434494499,0,2
120009470,4,.5,32,500,19928.50097963553,19944.50097963553,20005.9437316453,19940.75564120083,20115.53067635842,20128.88731148798,0,2
692271447,5,.3,64,500,38038.13293820777,38054.13293820777,38121.12086766202,38055.24405311722,38141.16334360023,38168.33509687114,0,2
270994952,6,.3,96,500,57499.67035347161,57515.67035347161,57585.90200379073,57504.64184024654,57505.88598672198,57517.77858768536,0,2
234149220,7,.3,128,500,74780.53555245041,74796.53555245041,74869.06865934914,74809.46402288436,74831.12852464261,74845.19366533645,0,2
283135935,1,0,32,500,19288.21602210161,19304.21602210161,19365.65877411139,19297.21227299207,19295.17084622177,19309.54435118106,0,2
497736756,2,.1,32,500,19336.37239119911,19352.37239119911,19413.81514320889,19347.95797013249,19356.64990908617,19358.97715742639,0,2
545145348,3,.3,32,500,19072.8176068165,19088.8176068165,19150.26035882627,19101.15135540548,19102.0211043996,19111.65182248935,0,2
782713546,4,.5,32,500,19346.70252362486,19362.70252362486,19424.14527563464,19356.27582366622,19600.36750659697,19577.32384374924,0,2
322976067,5,.3,64,500,37534.82047964219,37550.82047964219,37617.80840909645,37569.34541114597,37637.21190879802,37671.53121923253,0,2
608516042,6,.3,96,500,57207.76089328353,57223.76089328353,57293.99254360265,57223.06036369914,57398.70178926556,57354.918538999,0,2
375148204,7,.3,128,500,75215.71542827283,75231.71542827283,75304.24853517156,75230.0637827945,75251.66401369144,75231.15142513508,0,2
123271962,1,0,32,500,19314.1262575443,19330.1262575443,19391.56900955408,19338.40373584108,19339.16617511069,19337.40627149695,0,2
936634079,2,.1,32,500,19584.08854266721,19600.08854266721,19661.53129467699,19597.2250604705,19596.77054472008,19604.70830353598,0,2
161033604,3,.3,32,500,19521.10653024153,19537.10653024153,19598.54928225131,19554.22258599192,19564.96971464854,19573.31085657855,0,2
902359944,4,.5,32,500,19636.75911406599,19652.75911406599,19714.20186607576,19652.04118967312,19868.99892607069,19888.02119565124,0,2
277300944,5,.3,64,500,37943.72877918228,37959.72877918228,38026.71670863653,37953.94720707923,38138.86414021158,38069.55255866615,0,2
378184872,6,.3,96,500,57757.60668397533,57773.60668397533,57843.83833429445,57797.26865922464,57879.11803280219,57906.33048998462,0,2
746213634,7,.3,128,500,75369.09345772472,75385.09345772472,75457.62656462345,75378.17598292169,75379.0410524216,75385.50077843467,0,2
436058902,1,0,32,500,19309.23207266661,19325.23207266661,19386.67482467639,19316.15464271272,19312.64206459002,19319.5231113937,0,2
251731491,2,.1,32,500,19335.59591179452,19351.59591179452,19413.0386638043,19384.70858691193,19342.74972479274,19366.82142494075,0,2
142135524,3,.3,32,500,19768.56336460436,19784.56336460436,19846.00611661414,19783.87290575562,19775.33525926562,19787.3569893847,0,2
665362733,4,.5,32,500,19222.63081422733,19238.63081422733,19300.0735662371,19238.06993551319,19498.79923172905,19529.46389619831,0,2
945564899,5,.3,64,500,37476.27744003564,37492.27744003564,37559.2653694899,37497.54978729559,37527.94090832023,37557.59427620174,0,2
881152486,6,.3,96,500,55550.71731674085,55566.71731674085,55636.94896705997,55557.84200748974,55657.7134111248,55677.92084756705,0,2
355663085,7,.3,128,500,76007.25495666621,76023.25495666621,76095.78806356493,76013.43161770992,76202.69548120798,76243.94373397811,0,2
991680769,1,0,32,500,19297.11010491502,19313.11010491502,19374.55285692479,19320.61210125097,19300.15161302868,19314.29432138587,0,2
212341215,2,.1,32,500,19416.32803339249,19432.32803339249,19493.77078540227,19436.15828764638,19436.03218358459,19441.38430541359,0,2
173382498,3,.3,32,500,19169.46427261855,19185.46427261855,19246.90702462833,19190.6232874589,19251.3245677573,19261.75934130296,0,2
530554862,4,.5,32,500,19922.41889639829,19938.41889639829,19999.86164840806,19924.30905667006,20076.45660936698,20053.91834387185,0,2
146451223,5,.3,64,500,37610.02274141597,37626.02274141597,37693.01067087023,37627.11984020283,37634.18598846339,37647.61149921117,0,2
156748203,6,.3,96,500,56805.00639188026,56821.00639188026,56891.23804219937,56814.91289788275,56880.3157869216,56928.39715167636,0,2
451776385,7,.3,128,500,75261.85798571461,75277.85798571461,75350.39109261334,75279.57873330555,75429.78769332003,75457.15387445736,0,2
151120755,1,0,32,500,19430.02835469823,19446.02835469823,19507.471106708,19449.57430908905,19446.09143312126,19446.17402816974,0,2
336321561,2,.1,32,500,19212.59823428213,19228.59823428213,19290.04098629191,19223.55261604626,19234.42811281144,19253.11437860626,0,2
970861933,3,.3,32,500,19527.55287027015,19543.55287027015,19604.99562227992,19554.41037838747,19548.74350985169,19552.45890318188,0,2
14514622,4,.5,32,500,19230.96538729896,19246.96538729896,19308.40813930874,19243.58704485202,19406.61769604785,19477.1590449264,0,2
832427505,5,.3,64,500,37941.4563256077,37957.4563256077,38024.44425506196,37954.32702065685,37994.88595982352,38035.93211543038,0,2
459665700,6,.3,96,500,57366.75055375689,57382.75055375689,57452.98220407601,57387.06012871248,57530.30497555652,57532.31569720764,0,2
77920256,7,.3,128,500,76665.26034770768,76681.26034770768,76753.79345460641,76685.82602810973,76711.03001878479,76735.15621521478,0,2
47742956,1,0,32,500,19329.74686006343,19345.74686006343,19407.1896120732,19353.58096266075,19342.53394714643,19342.36445128282,0,2
529136989,2,.1,32,500,19361.36756086547,19377.36756086547,19438.81031287524,19374.74387058569,19368.3487691374,19385.72365626114,0,2
355644375,3,.3,32,500,19738.40576966085,19754.40576966085,19815.84852167063,19765.17935738025,19802.10695870651,19786.2879911257,0,2
977745125,4,.5,32,500,19574.19375358355,19590.19375358355,19651.63650559332,19592.72265584023,19687.04406553285,19666.70897956366,0,2
