seed,condition,tau,nitems,npersons,insample,aic,bic,newpersons,newitems,newboth,failures,model
307991099,6,.3,96,500,57102.91536551163,57120.91536551163,57199.92597212064,57115.40650440163,57121.26990871142,57150.60976253234,0,3
647348718,7,.3,128,500,76315.11875628425,76333.11875628425,76414.71850154533,76321.0362486883,76440.50549057209,76446.61055973853,0,3
970491008,1,0,32,500,19325.60234464587,19343.60234464587,19412.72544065687,19339.37995700288,19343.46038772756,19346.1977245061,0,3
681927191,2,.1,32,500,19341.29552315427,19359.29552315427,19428.41861916527,19364.32730500995,19386.11191949281,19384.14315967919,0,3
943419667,3,.3,32,500,19482.85533415527,19500.85533415527,19569.97843016627,19492.99309967503,19502.79085461529,19512.56141951772,0,3
724183488,4,.5,32,500,19653.78468225426,19671.78468225426,19740.90777826525,19681.70104111419,20017.34397355309,20047.12430399784,0,3
820016791,5,.3,64,500,38526.71198054207,38544.71198054207,38620.07340117811,38546.95185819782,38556.61395158199,38561.02072995988,0,3
968496319,6,.3,96,500,56715.90568820408,56733.90568820408,56812.91629481309,56731.05527534221,57001.81070532453,56992.3957815113,0,3
882250443,7,.3,128,500,75991.96637992897,76009.96637992897,76091.56612519005,76026.5608049646,76122.69266342711,76239.14742144455,0,3
465761108,1,0,32,500,19387.22236608284,19405.22236608284,19474.34546209384,19411.14065267296,19405.92287884733,19417.32595662483,0,3
981729465,2,.1,32,500,19087.48512750246,19105.48512750246,19174.60822351346,19104.63028760715,19097.79811516181,19127.06388914179,0,3
539075544,3,.3,32,500,19158.99053798307,19176.99053798307,19246.11363399406,19164.6317826996,19197.12695981193,19190.43212293689,0,3
28032376,4,.5,32,500,19293.63199510518,19311.63199510518,19380.75509111617,19317.31416314892,19731.00006181561,19775.20484258505,0,3
695647379,5,.3,64,500,38680.84910184383,38698.84910184383,38774.21052247987,38689.08696923942,38708.99457708441,38702.48987552764,0,3
591485910,6,.3,96,500,56675.15955829527,56693.15955829527,56772.17016490427,56683.33617044467,56755.50192312437,56713.87005873659,0,3
346180371,7,.3,128,500,75057.83837452742,75075.83837452742,75157.43811978849,75064.43684833731,75125.87335694127,75169.03566524139,0,3
353393132,1,0,32,500,18935.85387720944,18953.85387720944,19022.97697322043,18961.16036518051,18945.93314525683,18959.07295763738,0,3
203433180,2,.1,32,500,18983.21284438091,19001.21284438091,19070.3359403919,19008.42801627551,18995.97868749814,18999.94369141548,0,3
331335925,3,.3,32,500,19542.52053578288,19560.52053578288,19629.64363179388,19564.2048637991,19563.34447209065,19592.04284365248,0,3
431010164,4,.5,32,500,19847.10771627583,19865.10771627583,19934.23081228683,19878.19858743652,19932.13293428795,19966.5764995843,0,3
809728131,5,.3,64,500,37731.89781126555,37749.89781126555,37825.25923190158,37742.94826487039,37755.39884149048,37762.34118645065,0,3
838215770,6,.3,96,500,56112.1903650362,56130.1903650362,56209.20097164521,56126.98609323386,56271.41632209926,56299.34975129661,0,3
616133379,7,.3,128,500,75325.23452941544,75343.23452941544,75424.83427467651,75348.81188343016,75356.48212005844,75404.77027177547,0,3
623814981,1,0,32,500,19598.78180250339,19616.78180250339,19685.90489851438,19628.03749038369,19609.74612623888,19615.94398057331,0,3
600343195,2,.1,32,500,19396.86203789041,19414.86203789041,19483.9851339014,19405.47398991022,19419.92075412056,19448.4250683336,0,3
861317737,3,.3,32,500,19567.02697211806,19585.02697211806,19654.15006812906,19581.50761198745,19617.40065795283,19659.23146131958,0,3
343186772,4,.5,32,500,19259.46920344449,19277.46920344449,19346.59229945549,19275.91886443797,19404.18692610176,19384.8769774111,0,3
878983918,5,.3,64,500,38630.53697358588,38648.53697358588,38723.89839422192,38646.43844701602,38682.96512067749,38724.23091899896,0,3
126577561,6,.3,96,500,56713.27324041195,56731.27324041195,56810.28384702095,56730.61352072399,56815.31248944036,56851.82904068293,0,3
956385644,7,.3,128,500,75416.05320618402,75434.05320618402,75515.6529514451,75446.35783129014,75523.49773992204,75558.32996506761,0,3
819978956,1,0,32,500,19603.00243831454,19621.00243831454,19690.12553432553,19629.47381699515,19612.12298924597,19629.36716004407,0,3
342361303,2,.1,32,500,19059.23269041739,19077.23269041739,19146.35578642839,19089.20702922353,19084.78921171378,19095.4898223602,0,3
432864396,3,.3,32,500,19386.0151813654,19404.0151813654,19473.1382773764,19398.12216676626,19519.80141645447,19508.84535802014,0,3
95016713,4,.5,32,500,19334.77240047175,19352.77240047175,19421.89549648275,19358.08865285961,19568.230614386,19577.28211105304,0,3
516046677,5,.3,64,500,37641.18253322398,37659.18253322398,37734.54395386001,37676.85678425202,37719.22554125541,37733.79031763014,0,3
243709323,6,.3,96,500,56674.41223928485,56692.41223928485,56771.42284589386,56695.23625388015,56800.80651420952,56817.8171863017,0,3
358979765,7,.3,128,500,74834.96700559487,74852.96700559487,74934.56675085594,74844.46712401277,74921.08459092703,74928.01616398737,0,3
687967593,1,0,32,500,19387.54459075813,19405.54459075813,19474.66768676912,19399.31791736075,19401.16902079475,19399.90673962737,0,3
449005806,2,.1,32,500,19438.1617567703,19456.1617567703,19525.2848527813,19471.43807616003,19452.25466992794,19451.17842874531,0,3
526442139,3,.3,32,500,19458.26089603001,19476.26089603001,19545.38399204101,19488.13707603856,19697.5644568282,19695.3127451586,0,3
32574075,4,.5,32,500,19633.71068980637,19651.71068980637,19720.83378581736,19653.80400101567,19732.79071772413,19701.883645743,0,3
712475231,5,.3,64,500,38115.71306203481,38133.71306203481,38209.07448267085,38124.79278794611,38185.68965489373,38181.55503591026,0,3
646398671,6,.3,96,500,56643.00276480342,56661.00276480342,56740.01337141242,56665.14179248562,56664.98547839543,56700.95070444486,0,3
198488346,7,.3,128,500,75558.38072825609,75576.38072825609,75657.98047351716,75566.77395544529,75612.2936665102,75601.82591453719,0,3
704417479,1,0,32,500,19517.37045381379,19535.37045381379,19604.49354982479,19534.93364302255,19528.81503645107,19536.61168779723,0,3
985111347,2,.1,32,500,19445.56627193513,19463.56627193513,19532.68936794613,19457.99364714903,19458.53378797086,19468.76154281926,0,3
827418124,3,.3,32,500,19411.17870091867,19429.17870091867,19498.30179692966,19418.14869017861,19460.37529588124,19477.84535410022,0,3
243725521,4,.5,32,500,19764.09712184747,19782.09712184747,19851.22021785847,19771.41940817177,20174.68682426051,20147.55107564588,0,3
874328789,5,.3,64,500,37956.1820979003,37974.1820979003,38049.54351853634,37976.55587179418,38072.49845966235,38043.21070798795,0,3
400501875,6,.3,96,500,57646.07666210037,57664.07666210037,57743.08726870938,57671.56874990543,57686.23138005054,57704.81542149926,0,3
270920369,7,.3,128,500,75384.54830602443,75402.54830602443,75484.14805128551,75401.59024861916,75590.88189252386,75533.68520232612,0,3
401839381,1,0,32,500,19504.66102800361,19522.66102800361,19591.78412401461,19520.03871748491,19513.19406561397,19513.24791320018,0,3
640399813,2,.1,32,500,19287.31769782662,19305.31769782662,19374.44079383762,19310.8693488652,19336.04150974324,19324.59258834452,0,3
60383645,3,.3,32,500,19592.15902166454,19610.15902166454,19679.28211767554,19645.85368540451,19629.44437154046,19630.05052141447,0,3
404518994,4,.5,32,500,20057.95685258996,20075.95685258996,20145.07994860095,20074.41566315516,20536.78892581555,20637.81262314832,0,3
511834010,5,.3,64,500,37836.03161793079,37854.03161793079,37929.39303856682,37858.49167915085,37917.34842652817,37910.46365650695,0,3
588894959,6,.3,96,500,56536.37857348991,56554.37857348991,56633.38918009892,56555.11687626354,56648.92686846777,56638.06551526536,0,3
930649144,7,.3,128,500,75216.74768521963,75234.74768521963,75316.3474304807,75230.91636771632,75284.7625426358,75313.24018640436,0,3
595667544,1,0,32,500,19251.28644801251,19269.28644801251,19338.4095440235,19261.64250056447,19262.89054458764,19274.51538814313,0,3
811108920,2,.1,32,500,19285.46063350198,19303.46063350198,19372.58372951298,19303.47021529384,19298.19505637772,19310.84526885544,0,3
913410471,3,.3,32,500,19188.10516075902,19206.10516075902,19275.22825677002,19209.35189719903,19253.22289475517,19260.03636024945,0,3
45887405,4,.5,32,500,19173.09353450945,19191.09353450945,19260.21663052045,19192.08927699696,19519.69389840221,19524.88549390081,0,3
540483493,5,.3,64,500,37966.70760775624,37984.70760775624,38060.06902839227,37976.49575403113,38157.30677076466,38251.53704538796,0,3
516194653,6,.3,96,500,56937.9833499911,56955.9833499911,57034.99395660011,56947.69448613234,57035.88415251246,57044.35856325235,0,3
297938689,7,.3,128,500,75585.40457184258,75603.40457184258,75685.00431710365,75622.35697472458,75731.55598078737,75712.38298526642,0,3
602642705,1,0,32,500,19582.74734235781,19600.74734235781,19669.87043836881,19595.31789406644,19591.96185340713,19593.10863509555,0,3
512369195,2,.1,32,500,19258.99271419875,19276.99271419875,19346.11581020975,19271.1593126846,19275.25325475514,19269.89953038866,0,3
482947650,3,.3,32,500,19687.84844057739,19705.84844057739,19774.97153658839,19706.28179273968,19716.59004257031,19702.17618349886,0,3
673665318,4,.5,32,500,19537.64484178949,19555.64484178949,19624.76793780048,19550.30524645345,19780.79767542899,19793.45105309289,0,3
685782488,5,.3,64,500,37462.6393203948,37480.6393203948,37556.00074103083,37485.4668295113,37712.42514223079,37734.78389037417,0,3
128624639,6,.3,96,500,56148.33962724084,56166.33962724084,56245.35023384984,56155.06148552173,56207.79091085376,56192.20260528557,0,3
73261075,7,.3,128,500,74767.14942585754,74785.14942585754,74866.74917111862,74777.68977577577,74829.20325320978,74868.58785750959,0,3
34265918,1,0,32,500,19506.72000574129,19524.72000574129,19593.84310175229,19518.038912367,19512.3606969438,19520.22351418541,0,3
668798769,2,.1,32,500,19376.10374568776,19394.10374568776,19463.22684169876,19403.2148331317,19385.0863826766,19397.12297064236,0,3
984284428,3,.3,32,500,19004.22558319593,19022.22558319593,19091.34867920693,19029.80553378459,19049.39670673259,19053.89907617413,0,3
480347111,4,.5,32,500,19712.57726004091,19730.57726004091,19799.70035605191,19731.55384407905,20107.90599102838,20124.09975060257,0,3
374326208,5,.3,64,500,38269.40970638781,38287.40970638781,38362.77112702385,38279.24901344958,38460.92693409133,38413.99869223183,0,3
927899163,6,.3,96,500,57646.1711822185,57664.1711822185,57743.1817888275,57656.35439221036,57720.16772901268,57737.69128675658,0,3
199071759,7,.3,128,500,75752.9345158842,75770.9345158842,75852.53426114528,75769.39188429757,75802.96908623441,75874.21838308671,0,3
89598134,1,0,32,500,19158.50653427787,19176.50653427787,19245.62963028887,19171.61974289861,19175.04225226053,19171.54673672592,0,3
809145716,2,.1,32,500,19395.20763877148,19413.20763877148,19482.33073478248,19414.38200246993,19411.54652811718,19420.36244005219,0,3
272861722,3,.3,32,500,19393.68721388639,19411.68721388639,19480.81030989739,19408.93564591743,19493.86487397097,19516.82404059488,0,3
248398375,4,.5,32,500,19334.24555771222,19352.24555771222,19421.36865372321,19365.78140604067,19414.11686929346,19422.78130724714,0,3
424675709,5,.3,64,500,38440.16668085849,38458.16668085849,38533.52810149452,38452.28263304906,38464.46382197159,38476.48161091346,0,3
727913095,6,.3,96,500,57048.36045551199,57066.36045551199,57145.371062121,57078.32447828771,57103.02838549967,57114.40699279649,0,3
18675832,7,.3,128,500,74657.59044589852,74675.59044589852,74757.19019115959,74695.08000579276,74734.67690732722,74789.66474061708,0,3
160121340,1,0,32,500,19369.67100037016,19387.67100037016,19456.79409638116,19386.92459664593,19376.42269536221,19375.37004150463,0,3
333784591,2,.1,32,500,19327.79247394093,19345.79247394093,19414.91556995192,19353.05345681316,19334.34589527739,19336.46830280516,0,3
832025217,3,.3,32,500,19498.14132157591,19516.14132157591,19585.2644175869,19510.94059901076,19541.37116388602,19535.32464323766,0,3
694673674,4,.5,32,500,19267.13553264885,19285.13553264885,19354.25862865984,19285.03111110249,19460.89791594351,19450.82674993568,0,3
864010188,5,.3,64,500,37650.86273369985,37668.86273369985,37744.22415433589,37667.98547359322,37765.49534092518,37785.8050463102,0,3
587297913,6,.3,96,500,57708.35907140961,57726.35907140961,57805.36967801862,57727.96011707067,57849.38453092863,57790.40624859153,0,3
494685009,7,.3,128,500,75081.98555459068,75099.98555459068,75181.58529985175,75109.10706508289,75224.71723467115,75245.93289618685,0,3
134998148,1,0,32,500,19548.45640716563,19566.45640716563,19635.57950317663,19566.87905375087,19555.08076802232,19567.49704422298,0,3
524773741,2,.1,32,500,19332.01401454588,19350.01401454588,19419.13711055688,19358.53401924347,19354.78597685192,19371.02603715078,0,3
408738063,3,.3,32,500,19269.59997916502,19287.59997916502,19356.72307517602,19286.43989249544,19326.75333514275,19333.93382815351,0,3
165262269,4,.5,32,500,19327.32712026181,19345.32712026181,19414.4502162728,19340.85574924204,19794.85615540699,19745.7287448679,0,3
535232189,5,.3,64,500,38297.43865018964,38315.43865018964,38390.80007082568,38312.77137062405,38330.11979626492,38350.31654842923,0,3
792629074,6,.3,96,500,57029.93633094567,57047.93633094567,57126.94693755468,57056.13754274261,57050.5239903533,57071.74668437323,0,3
337503799,7,.3,128,500,75365.65367697913,75383.65367697913,75465.2534222402,75388.41504495885,75451.90365168004,75453.70044846339,0,3
93526785,1,0,32,500,19368.04654883844,19386.04654883844,19455.16964484944,19388.4884480785,19381.73493496708,19398.19007469972,0,3
505453027,2,.1,32,500,19370.02634682174,19388.02634682174,19457.14944283274,19391.43445105775,19388.05719888593,19411.33877744036,0,3
808444605,3,.3,32,500,19381.21563402188,19399.21563402188,19468.33873003288,19396.29637674354,19462.97963586305,19531.75304660286,0,3
95682281,4,.5,32,500,19783.04757785353,19801.04757785353,19870.17067386452,19791.16747577934,19982.09174192193,19992.78053634002,0,3
536222052,5,.3,64,500,38261.88128624071,38279.88128624071,38355.24270687675,38279.84673326425,38280.80986681174,38314.8964665051,0,3
329391231,6,.3,96,500,56081.82017556165,56099.82017556165,56178.83078217066,56100.44096864522,56180.09381866911,56197.86475269619,0,3
352145618,7,.3,128,500,75053.6458386155,75071.6458386155,75153.24558387658,75065.8009759071,75335.6783172638,75306.43980356817,0,3
853942568,1,0,32,500,19828.86079598921,19846.86079598921,19915.98389200021,19849.9199933427,19839.0604086842,19850.99877259696,0,3
529275576,2,.1,32,500,19413.69454796447,19431.69454796447,19500.81764397546,19438.44788468629,19433.32042977072,19435.00806275782,0,3
949981720,3,.3,32,500,19101.15903690728,19119.15903690728,19188.28213291827,19113.19404302884,19168.62794289812,19149.28453071663,0,3
919513223,4,.5,32,500,19664.84588188362,19682.84588188362,19751.96897789461,19676.04232292006,19875.95763608731,19855.97008796585,0,3
949329236,5,.3,64,500,38214.39730681877,38232.39730681877,38307.75872745481,38222.57069414773,38242.99340416247,38221.06245011771,0,3
277277981,6,.3,96,500,56385.77849605418,56403.77849605418,56482.78910266318,56400.43702234546,56444.86001062147,56463.42308355014,0,3
685538180,7,.3,128,500,74810.96932147839,74828.96932147839,74910.56906673947,74827.79704630417,74825.16270054771,74820.26331236164,0,3
838584776,1,0,32,500,19226.17125165101,19244.17125165101,19313.294347662,19238.00731131569,19240.17121826932,19248.1718995742,0,3
338783788,2,.1,32,500,19285.79998948522,19303.79998948522,19372.92308549622,19298.40474947878,19295.6486153266,19292.76908755612,0,3
888959848,3,.3,32,500,19367.19365561209,19385.19365561209,19454.31675162308,19374.1969887892,19699.01743795821,19724.50319380079,0,3
252378004,4,.5,32,500,19394.61700939975,19412.61700939975,19481.74010541074,19407.83919906512,19623.52228498519,19627.2300130579,0,3
847595565,5,.3,64,500,38772.78808145433,38790.78808145433,38866.14950209037,38793.72019096679,38898.54626542419,38896.72765361192,0,3
740379187,6,.3,96,500,57866.15590091538,57884.15590091538,57963.16650752439,57876.18198663453,58010.85647143215,57976.99037927607,0,3
635582957,7,.3,128,500,75840.4182373278,75858.4182373278,75940.01798258888,75861.11180597928,75891.41737806055,75916.03677672254,0,3
82592684,1,0,32,500,19344.84698533225,19362.84698533225,19431.97008134325,19357.26269362658,19362.73424404147,19367.50893028859,0,3
96722781,2,.1,32,500,19663.20503565871,19681.20503565871,19750.32813166971,19676.94490082407,19681.04242552105,19677.01081312727,0,3
348497509,3,.3,32,500,19334.91131306063,19352.91131306063,19422.03440907163,19345.58039824789,19490.12975708353,19504.7680944888,0,3
968686592,4,.5,32,500,19615.62341811905,19633.62341811905,19702.74651413005,19629.78827186864,20028.40839498321,19974.36037019992,0,3
221152734,5,.3,64,500,38437.93185012214,38455.93185012214,38531.29327075818,38486.72127755849,38466.58792826095,38512.59355103345,0,3
57928002,6,.3,96,500,56677.36622908952,56695.36622908952,56774.37683569852,56694.11992833349,56819.4515896184,56828.85088884939,0,3
57782557,7,.3,128,500,75494.78322810188,75512.78322810188,75594.38297336295,75509.40032159812,75600.58656343218,75607.38872440613,0,3
345484585,1,0,32,500,19578.6670335423,19596.6670335423,19665.79012955329,19585.37852842094,19590.6632239505,19591.0237114661,0,3
200177540,2,.1,32,500,19323.24764307252,19341.24764307252,19410.37073908352,19338.76927743861,19353.36452754239,19355.29214682606,0,3
408545188,3,.3,32,500,19249.81534707699,19267.81534707699,19336.93844308798,19275.78302482158,19321.04751533331,19374.23772250173,0,3
861512089,4,.5,32,500,19891.50201439719,19909.50201439719,19978.62511040819,19909.79724656227,20047.63054301267,20034.1728700698,0,3
22118920,5,.3,64,500,38480.81959452135,38498.81959452135,38574.18101515738,38502.05985540136,38564.14516959048,38663.62022974155,0,3
866048549,6,.3,96,500,57171.13164989819,57189.13164989819,57268.1422565072,57204.00960315899,57244.87821281944,57230.80035108484,0,3
416662256,7,.3,128,500,75355.51063915364,75373.51063915364,75455.11038441472,75361.44442859269,75441.56584584725,75468.00838313562,0,3
795334854,1,0,32,500,19360.96400452037,19378.96400452037,19448.08710053137,19381.44151872583,19364.46060912856,19379.61913526212,0,3
649087,2,.1,32,500,19231.12371112901,19249.12371112901,19318.24680714001,19261.08710536393,19237.41472842833,19265.14105951582,0,3
22434458,3,.3,32,500,19457.51045577692,19475.51045577692,19544.63355178792,19475.11511464148,19552.88857693904,19526.84158923602,0,3
120009470,4,.5,32,500,19873.32641325337,19891.32641325337,19960.44950926436,19886.05745095374,20060.43868876041,20077.76830084836,0,3
692271447,5,.3,64,500,38037.10177826091,38055.10177826091,38130.46319889694,38054.2175836336,38150.70472465301,38173.85354448455,0,3
270994952,6,.3,96,500,57472.42280569079,57490.42280569079,57569.4334122998,57481.98120173369,57496.56436417572,57496.58699912176,0,3
234149220,7,.3,128,500,74780.36963771645,74798.36963771645,74879.96938297752,74811.70495701578,74835.45400979358,74848.75184565902,0,3
283135935,1,0,32,500,19288.17062913319,19306.17062913319,19375.29372514418,19297.32895338604,19295.98086286957,19310.82873624415,0,3
497736756,2,.1,32,500,19332.97028169348,19350.97028169348,19420.09337770448,19348.2257773312,19358.80764454218,19356.85607404881,0,3
545145348,3,.3,32,500,19072.77005324573,19090.77005324573,19159.89314925673,19101.11660555949,19103.5831629169,19116.25632706488,0,3
782713546,4,.5,32,500,19299.9404287607,19317.9404287607,19387.06352477169,19309.70283683396,19581.28366443764,19560.80677564977,0,3
322976067,5,.3,64,500,37514.88203168145,37532.88203168145,37608.24345231748,37549.65053680123,37637.32509478993,37662.51477819886,0,3
608516042,6,.3,96,500,57185.86298792979,57203.86298792979,57282.8735945388,57207.42352970893,57392.10672781435,57363.94955536394,0,3
375148204,7,.3,128,500,75204.07448742552,75222.07448742552,75303.67423268659,75218.44465420746,75250.82922202809,75233.33464809613,0,3
123271962,1,0,32,500,19312.49948644526,19330.49948644526,19399.62258245626,19338.31652147283,19342.63572690251,19336.24268893471,0,3
936634079,2,.1,32,500,19583.50848128364,19601.50848128364,19670.63157729464,19596.84396813561,19597.71136460598,19605.37601847904,0,3
161033604,3,.3,32,500,19520.82112807776,19538.82112807776,19607.94422408876,19554.30428033201,19597.41079847612,19585.51604496983,0,3
902359944,4,.5,32,500,19630.62056778757,19648.62056778757,19717.74366379857,19649.91160902644,19871.32428537042,19904.95883056598,0,3
277300944,5,.3,64,500,37918.12207026139,37936.12207026139,38011.48349089742,37928.90982760854,38133.84738755881,38053.36032439511,0,3
378184872,6,.3,96,500,57751.60391352276,57769.60391352276,57848.61452013177,57794.05494683368,57879.40384439303,57913.82919355432,0,3
746213634,7,.3,128,500,75365.20354797984,75383.20354797984,75464.80329324091,75375.21055569434,75378.98732113732,75384.39455543326,0,3
436058902,1,0,32,500,19304.14690704081,19322.14690704081,19391.27000305181,19319.37207982473,19311.47925090764,19317.72055066202,0,3
251731491,2,.1,32,500,19330.84791894869,19348.84791894869,19417.97101495969,19380.2200788225,19346.52216805255,19365.42944269641,0,3
142135524,3,.3,32,500,19768.39288645164,19786.39288645164,19855.51598246264,19784.09516894753,19776.42559834852,19792.71614300706,0,3
665362733,4,.5,32,500,19202.62707804849,19220.62707804849,19289.75017405948,19218.36005877669,19479.82200644786,19509.08583747549,0,3
945564899,5,.3,64,500,37476.26610855753,37494.26610855753,37569.62752919357,37500.31553803948,37532.38471056913,37558.62290713713,0,3
881152486,6,.3,96,500,55545.0428123852,55563.0428123852,55642.05341899421,55553.39243729195,55653.91897031714,55674.51208032756,0,3
355663085,7,.3,128,500,76007.24111131969,76025.24111131969,76106.84085658076,76020.79290481481,76206.96629736267,76245.98386887297,0,3
991680769,1,0,32,500,19291.5284799315,19309.5284799315,19378.6515759425,19324.16056890284,19295.91592562647,19312.57616652201,0,3
212341215,2,.1,32,500,19406.77669664664,19424.77669664664,19493.89979265764,19426.7987011962,19438.47157229227,19442.09336615143,0,3
173382498,3,.3,32,500,19165.97923931188,19183.97923931188,19253.10233532287,19191.39510743834,19254.13094372944,19283.11272077026,0,3
530554862,4,.5,32,500,19919.32483566105,19937.32483566105,20006.44793167205,19921.36997391928,20142.90262353057,20128.666399174,0,3
146451223,5,.3,64,500,37597.67156181655,37615.67156181655,37691.03298245258,37615.10532639849,37631.07929026044,37637.97407472229,0,3
156748203,6,.3,96,500,56792.42780530811,56810.42780530811,56889.43841191712,56802.3323764565,56906.20410594219,56947.1188086925,0,3
451776385,7,.3,128,500,75232.7950221106,75250.7950221106,75332.39476737168,75251.69999265736,75428.96998384941,75447.19031634278,0,3
151120755,1,0,32,500,19429.75263577805,19447.75263577805,19516.87573178905,19455.25271783551,19445.85030156148,19448.19531084998,0,3
336321561,2,.1,32,500,19208.26946243858,19226.26946243858,19295.39255844958,19219.44609282373,19237.6020026603,19252.06385803442,0,3
970861933,3,.3,32,500,19513.5296021754,19531.5296021754,19600.6526981864,19540.49930198092,19539.38729676934,19542.01317500372,0,3
14514622,4,.5,32,500,19202.60519201378,19220.60519201378,19289.72828802477,19216.48235462257,19474.92706521738,19544.23953711004,0,3
832427505,5,.3,64,500,37926.4339612882,37944.4339612882,38019.79538192424,37939.94994188617,37983.04721955366,38023.0379045985,0,3
459665700,6,.3,96,500,57366.60362420489,57384.60362420489,57463.6142308139,57386.90297745069,57530.45634136161,57534.22762635555,0,3
77920256,7,.3,128,500,76663.95147384457,76681.95147384457,76763.55121910565,76684.48478094077,76748.74241698474,76769.01344228647,0,3
47742956,1,0,32,500,19329.73122129322,19347.73122129322,19416.85431730422,19356.34512123096,19342.59956492348,19344.46234723466,0,3
529136989,2,.1,32,500,19360.17237263619,19378.17237263619,19447.29546864719,19373.53924799417,19367.41308326925,19392.38081845107,0,3
355644375,3,.3,32,500,19732.19690856714,19750.19690856714,19819.32000457814,19768.04745626294,19810.12825675784,19815.69629165097,0,3
977745125,4,.5,32,500,19574.07769831176,19592.07769831176,19661.20079432276,19607.20752401472,19688.13667075263,19669.23404219806,0,3
